,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
482,-23.625,-20.375,-19.5,-20.375,-19.125,-18.375,-22.0,-24.5,-23.625,-22.625
483,-21.25,-19.75,-17.0,-18.875,-17.0,-16.0,-19.875,-21.875,-21.75,-20.0
484,-21.5,-19.5,-15.875,-18.625,-18.25,-16.25,-20.5,-22.375,-21.625,-21.375
485,-21.375,-18.625,-15.6875,-19.0,-17.75,-15.0625,-20.625,-21.625,-20.25,-20.0
486,-19.625,-17.25,-16.125,-19.0,-19.875,-16.625,-19.0,-21.625,-21.375,-19.375
487,-22.75,-21.0,-17.75,-20.0,-18.625,-17.25,-21.5,-23.0,-22.5,-21.125
488,-21.625,-21.125,-16.875,-17.625,-18.75,-15.5,-19.25,-21.125,-20.5,-19.75
489,-23.375,-21.375,-18.875,-21.125,-20.125,-19.375,-22.75,-24.375,-24.75,-22.875
490,-21.625,-19.875,-16.125,-19.0,-17.625,-16.5,-20.25,-22.375,-22.125,-20.375
491,-24.125,-23.0,-18.0,-21.75,-18.875,-19.0,-23.0,-23.875,-24.0,-22.625
492,-22.625,-21.0,-18.625,-19.5,-18.875,-18.375,-21.5,-23.375,-23.0,-21.75
493,-21.5,-20.25,-17.5,-18.75,-17.75,-17.625,-20.75,-22.0,-21.875,-19.625
494,-22.25,-21.0,-17.25,-18.875,-18.875,-18.625,-21.5,-22.375,-22.75,-21.125
495,-22.125,-20.0,-18.375,-18.0,-18.875,-15.875,-21.375,-20.75,-18.75,-19.625
496,-22.5,-20.25,-16.125,-19.125,-16.75,-16.375,-20.875,-21.875,-20.625,-20.125
497,-23.5,-21.375,-17.625,-21.125,-19.25,-17.875,-22.375,-23.375,-22.375,-22.25
498,-22.125,-21.5,-16.875,-19.25,-18.875,-18.5,-20.5,-23.625,-22.5,-21.875
499,-22.625,-20.625,-16.375,-20.5,-18.125,-18.0,-20.75,-23.625,-23.0,-21.5
500,-24.75,-23.125,-16.25,-20.75,-18.5,-17.375,-21.75,-23.625,-23.75,-22.75
501,-21.0,-20.875,-16.375,-20.0,-17.25,-18.0,-22.125,-21.375,-22.375,-19.375
502,-23.25,-20.375,-19.0,-21.75,-18.375,-18.625,-22.125,-22.75,-22.125,-20.5
503,-24.125,-21.0,-18.125,-22.375,-17.75,-18.25,-21.5,-23.375,-24.0,-20.125
504,-21.75,-20.375,-17.625,-21.375,-19.25,-19.125,-20.375,-23.375,-22.25,-20.75
505,-22.25,-20.5,-16.625,-19.375,-16.625,-16.875,-20.0,-21.75,-20.625,-19.75
506,-22.5,-20.75,-16.5,-19.875,-18.125,-18.125,-20.875,-21.625,-22.625,-20.625
507,-21.625,-20.0,-17.0,-19.375,-17.0,-17.0,-20.625,-21.25,-20.875,-19.875
508,-22.375,-21.0,-17.375,-19.75,-17.125,-17.0,-20.625,-21.625,-21.25,-20.25
509,-23.25,-21.25,-18.25,-20.75,-18.625,-18.375,-21.375,-23.375,-23.5,-22.0
510,-21.875,-20.0,-14.875,-18.0,-15.5625,-16.75,-18.75,-21.0,-21.75,-19.5
511,-22.5,-18.75,-15.625,-20.75,-17.625,-17.125,-19.0,-22.125,-22.125,-20.5
512,-21.375,-20.75,-17.375,-20.375,-17.125,-18.625,-20.625,-22.625,-25.125,-21.875
513,-22.0,-19.375,-17.25,-20.125,-16.375,-17.625,-19.875,-22.125,-22.375,-20.0
514,-22.5,-19.125,-16.375,-20.5,-15.75,-17.875,-19.25,-23.0,-23.0,-21.25
515,-23.125,-20.75,-16.75,-21.0,-17.125,-18.0,-20.5,-22.25,-23.375,-21.625
516,-24.125,-20.25,-16.75,-20.75,-17.75,-18.125,-20.75,-22.0,-23.375,-21.625
517,-21.75,-19.25,-15.625,-19.5,-17.0,-16.5,-20.125,-20.375,-19.875,-19.375
518,-20.375,-18.25,-15.0625,-19.0,-15.25,-16.625,-17.625,-20.25,-21.375,-19.375
519,-23.0,-19.25,-19.0,-21.0,-17.125,-19.0,-20.75,-23.25,-23.75,-21.625
520,-25.75,-22.75,-19.375,-22.375,-17.75,-19.5,-19.625,-23.875,-22.25,-20.125
521,-23.625,-20.625,-17.5,-20.5,-18.125,-18.875,-20.875,-23.5,-23.5,-21.25
522,-22.5,-19.0,-16.625,-19.0,-17.0,-16.375,-19.25,-23.0,-22.125,-20.375
523,-21.0,-18.25,-16.375,-18.625,-16.25,-16.0,-19.125,-21.5,-21.375,-19.25
524,-20.625,-18.5,-15.4375,-18.125,-16.625,-15.6875,-19.0,-21.625,-21.75,-20.0
525,-21.625,-19.875,-16.75,-18.75,-17.75,-17.5,-20.5,-22.375,-23.125,-20.75
526,-22.75,-20.625,-17.125,-19.625,-18.25,-18.375,-22.125,-22.5,-24.5,-21.25
527,-24.125,-21.75,-17.125,-21.5,-18.25,-18.875,-22.75,-23.625,-24.0,-21.625
528,-20.875,-19.125,-17.625,-17.375,-19.75,-17.25,-19.0,-20.875,-21.5,-18.0
529,-25.5,-23.0,-16.75,-21.875,-17.875,-18.5,-22.25,-24.25,-25.625,-22.5
530,-21.625,-18.75,-15.625,-18.375,-15.8125,-16.0,-18.875,-21.125,-21.75,-18.625
531,-22.125,-19.75,-16.125,-19.125,-15.875,-16.5,-18.5,-20.875,-23.5,-19.625
532,-22.75,-19.5,-17.375,-18.75,-16.875,-17.625,-19.625,-22.625,-22.75,-20.125
533,-22.5,-20.25,-17.25,-19.625,-17.75,-17.75,-19.875,-22.875,-22.875,-20.75
534,-23.25,-21.875,-17.75,-20.625,-18.75,-17.875,-21.25,-23.125,-24.375,-22.0
535,-22.0,-20.0,-16.25,-19.875,-16.5,-17.625,-20.625,-22.375,-22.75,-20.875
536,-21.125,-19.125,-16.125,-19.0,-15.375,-15.75,-18.75,-20.25,-21.75,-19.25
537,-23.625,-21.0,-18.75,-21.125,-17.75,-18.25,-21.5,-23.0,-24.0,-21.25
538,-25.75,-22.375,-21.5,-24.375,-21.5,-22.5,-23.5,-25.75,-27.5,-25.5
539,-23.5,-20.25,-19.875,-21.125,-18.25,-19.375,-20.375,-23.75,-24.5,-21.875
540,-22.25,-19.0,-16.375,-19.25,-17.0,-16.625,-17.875,-20.75,-21.0,-19.375
541,-22.375,-19.375,-15.0,-19.75,-17.375,-16.375,-18.375,-22.0,-20.25,-20.125
542,-23.0,-20.375,-17.625,-20.125,-18.0,-18.25,-20.625,-23.5,-22.125,-21.25
543,-21.625,-19.5,-17.125,-18.75,-16.875,-16.625,-19.75,-22.125,-20.625,-20.0
544,-22.5,-20.375,-17.0,-19.875,-18.125,-17.625,-20.125,-23.125,-22.75,-22.0
545,-21.875,-19.0,-15.625,-18.75,-16.625,-16.0,-19.5,-22.25,-21.375,-20.875
546,-22.25,-19.125,-16.75,-19.125,-17.625,-17.0,-20.125,-22.375,-22.125,-21.0
547,-22.875,-20.25,-17.375,-19.75,-18.25,-17.875,-20.375,-23.375,-21.75,-21.0
548,-23.125,-20.5,-17.875,-20.25,-18.0,-18.375,-20.5,-23.75,-23.5,-22.125
549,-24.0,-20.875,-18.75,-21.375,-18.5,-18.75,-20.875,-23.75,-23.875,-21.625
550,-22.125,-20.375,-14.875,-19.5,-17.375,-16.25,-18.75,-21.5,-21.625,-20.25
551,-22.125,-20.375,-16.5,-19.75,-17.375,-18.0,-19.125,-22.0,-22.375,-20.5
552,-22.75,-19.75,-16.875,-19.5,-18.0,-18.625,-19.125,-23.125,-22.5,-21.125
553,-21.375,-18.75,-15.8125,-18.875,-17.375,-17.5,-18.0,-21.75,-21.875,-20.0
554,-22.125,-20.375,-16.375,-19.75,-18.125,-17.875,-19.5,-22.5,-22.75,-21.0
555,-19.375,-16.125,-14.8125,-16.25,-15.3125,-16.25,-17.625,-22.25,-20.25,-19.5
556,-20.5,-19.0,-15.0,-18.125,-17.625,-15.4375,-18.875,-20.875,-21.125,-20.625
557,-22.625,-20.375,-16.5,-19.25,-18.0,-17.375,-19.875,-21.75,-20.75,-20.25
558,-20.25,-18.75,-15.625,-18.125,-16.625,-16.625,-18.75,-20.75,-21.625,-19.5
559,-22.875,-21.375,-17.0,-20.125,-18.75,-17.875,-19.875,-22.125,-23.125,-21.625
560,-21.5,-20.75,-15.4375,-19.375,-17.375,-16.375,-19.625,-21.5,-22.0,-20.5
561,-20.375,-19.5,-15.0625,-17.625,-16.125,-15.5,-19.5,-20.0,-20.75,-19.25
562,-22.125,-21.0,-17.125,-18.375,-16.625,-17.375,-20.375,-22.0,-22.875,-19.75
563,-20.875,-20.75,-16.625,-19.0,-17.0,-16.625,-20.625,-21.125,-22.375,-19.25
564,-23.0,-22.25,-18.625,-20.25,-19.125,-17.375,-22.25,-23.375,-24.25,-21.75
565,-22.625,-21.25,-16.75,-19.5,-18.375,-16.125,-21.625,-22.375,-21.5,-21.125
566,-22.625,-21.625,-17.125,-20.375,-18.125,-17.125,-21.25,-22.375,-22.625,-21.25
567,-21.375,-20.25,-17.625,-19.25,-18.75,-15.8125,-20.625,-22.0,-20.625,-20.75
568,-22.25,-21.5,-18.25,-19.75,-18.875,-17.5,-20.625,-23.5,-23.25,-22.5
569,-23.75,-22.375,-19.75,-22.125,-20.25,-20.0,-23.125,-25.125,-25.25,-23.75
570,-21.75,-20.875,-16.875,-19.875,-17.375,-16.75,-20.75,-22.0,-22.125,-20.625
571,-22.125,-21.125,-17.0,-20.125,-17.125,-16.5,-20.5,-22.25,-21.5,-20.625
572,-23.25,-21.125,-18.375,-20.0,-17.875,-17.875,-21.875,-24.125,-23.5,-22.25
573,-21.75,-21.0,-18.25,-19.75,-18.0,-18.75,-21.25,-22.75,-23.125,-20.75
574,-21.5,-20.375,-15.9375,-18.75,-17.375,-17.0,-19.75,-21.625,-22.375,-20.625
575,-20.125,-20.0,-15.375,-18.0,-16.125,-15.8125,-20.0,-20.375,-21.375,-19.5
576,-21.75,-20.25,-16.25,-18.875,-17.75,-15.9375,-20.5,-21.625,-22.5,-21.125
577,-21.75,-20.875,-16.375,-20.0,-19.0,-15.125,-20.375,-22.125,-21.625,-21.625
578,-22.5,-21.375,-18.25,-20.5,-18.625,-17.625,-21.625,-23.25,-23.5,-21.625
579,-23.25,-21.75,-19.375,-21.125,-19.75,-19.625,-22.75,-24.25,-25.375,-22.75
580,-23.625,-21.5,-17.25,-21.75,-18.5,-17.625,-20.5,-23.75,-24.375,-21.875
581,-23.125,-21.375,-16.875,-20.875,-17.875,-17.5,-21.625,-22.625,-24.125,-21.625
582,-21.375,-19.125,-16.875,-19.5,-17.0,-15.8125,-19.875,-22.0,-22.25,-20.25
583,-20.0,-18.5,-15.25,-19.0,-15.75,-15.1875,-19.125,-20.25,-21.0,-18.75
584,-20.625,-19.0,-15.6875,-18.875,-17.5,-16.875,-20.5,-21.5,-22.0,-21.125
585,-20.625,-17.75,-15.375,-18.875,-17.5,-14.875,-19.25,-20.625,-21.25,-18.5
586,-21.0,-17.5,-15.3125,-19.25,-16.625,-15.3125,-18.75,-20.125,-22.25,-19.75
587,-22.625,-20.125,-17.75,-21.5,-18.375,-16.375,-22.125,-22.25,-22.75,-20.75
588,-21.875,-20.125,-18.625,-21.375,-18.5,-17.375,-21.875,-22.625,-23.875,-21.625
589,-21.0,-19.0,-16.5,-19.625,-17.0,-15.9375,-20.0,-21.875,-22.625,-20.25
590,-21.875,-20.75,-17.125,-20.125,-17.75,-17.125,-21.875,-22.375,-23.125,-20.75
591,-21.625,-20.875,-17.375,-20.125,-17.875,-17.75,-22.75,-21.875,-23.0,-20.625
592,-22.0,-20.625,-18.0,-18.875,-17.25,-17.125,-21.125,-21.875,-22.875,-20.75
593,-20.375,-19.5,-16.0,-17.625,-15.5625,-15.0625,-19.125,-19.75,-21.375,-18.875
594,-21.625,-20.75,-16.625,-18.25,-16.875,-14.9375,-19.875,-21.0,-22.375,-20.375
595,-22.25,-22.0,-16.5,-19.0,-17.25,-15.875,-22.0,-22.125,-22.25,-20.625
596,-22.875,-21.0,-17.375,-20.5,-18.375,-16.875,-21.75,-21.75,-23.875,-21.75
597,-22.25,-20.25,-17.875,-20.125,-18.0,-17.125,-21.625,-22.25,-22.0,-21.25
598,-23.0,-21.875,-18.375,-20.625,-18.625,-18.125,-21.75,-22.75,-24.625,-21.625
599,-23.625,-22.5,-18.25,-21.375,-18.75,-18.625,-21.75,-23.875,-25.5,-22.5
600,-23.25,-22.375,-16.875,-21.25,-18.875,-17.25,-21.375,-22.625,-24.75,-22.125
601,-23.875,-22.25,-17.75,-21.25,-18.5,-19.125,-21.5,-22.5,-25.5,-21.75
602,-23.75,-21.5,-17.75,-20.875,-18.625,-17.0,-20.625,-22.625,-23.25,-21.625
603,-21.875,-19.625,-16.5,-19.25,-15.625,-16.875,-19.625,-20.25,-21.375,-18.75
604,-23.125,-22.375,-18.0,-19.125,-18.625,-17.5,-21.5,-22.125,-24.125,-21.625
605,-22.875,-21.125,-16.75,-18.75,-16.25,-15.375,-19.25,-21.125,-22.625,-20.75
606,-22.25,-21.125,-16.375,-20.0,-17.125,-16.25,-19.875,-20.75,-23.0,-20.25
607,-23.5,-22.25,-19.125,-21.875,-19.0,-18.375,-22.375,-23.25,-24.125,-21.5
608,-24.375,-23.0,-18.25,-22.125,-19.0,-18.5,-22.25,-23.5,-23.375,-22.125
609,-23.25,-21.875,-18.25,-20.625,-18.375,-18.625,-22.0,-23.25,-24.125,-21.625
610,-22.5,-22.125,-15.9375,-19.625,-17.875,-17.875,-19.875,-22.125,-23.25,-20.625
611,-21.625,-20.0,-16.125,-19.125,-17.875,-16.5,-20.375,-21.0,-22.75,-20.0
612,-22.375,-21.25,-16.75,-19.5,-17.625,-17.0,-21.125,-22.0,-23.75,-20.625
613,-18.875,-18.375,-15.5,-17.75,-17.375,-12.875,-19.625,-19.875,-19.5,-19.375
614,-21.875,-21.375,-16.625,-19.875,-17.875,-17.125,-20.375,-22.375,-24.375,-21.625
615,-21.875,-21.375,-16.75,-19.875,-18.0,-16.25,-21.0,-21.75,-22.75,-21.625
616,-23.75,-22.25,-18.5,-21.875,-18.375,-18.375,-21.875,-24.125,-24.0,-22.875
617,-21.25,-19.5,-15.8125,-19.25,-16.5,-17.125,-20.25,-21.0,-21.875,-20.125
618,-20.625,-19.5,-15.375,-17.5,-15.1875,-14.875,-17.25,-20.125,-19.875,-19.375
619,-25.0,-22.375,-22.25,-18.25,-17.75,-21.25,-20.875,-26.25,-25.875,-21.375
620,-24.375,-23.125,-18.75,-21.625,-20.25,-18.875,-22.5,-24.875,-25.875,-23.5
621,-22.75,-20.75,-17.75,-19.625,-18.125,-16.875,-21.0,-22.5,-23.75,-21.0
622,-22.5,-20.5,-16.625,-19.875,-18.375,-16.625,-20.5,-22.625,-23.75,-21.5
623,-21.875,-20.5,-17.125,-18.5,-18.5,-17.125,-20.625,-22.125,-22.5,-20.625
624,-22.75,-21.375,-17.375,-19.5,-18.375,-17.25,-21.25,-22.75,-24.0,-21.625
625,-21.75,-21.5,-14.875,-19.0,-17.875,-15.75,-20.625,-21.375,-24.0,-21.25
626,-22.375,-21.125,-16.0,-18.125,-17.0,-16.375,-20.75,-22.25,-21.5,-19.75
627,-22.25,-20.75,-18.0,-19.625,-18.5,-16.75,-22.0,-22.25,-23.0,-20.25
628,-21.125,-21.375,-16.875,-19.75,-18.125,-16.5,-21.625,-22.125,-23.875,-21.0
629,-24.375,-23.5,-20.5,-21.875,-20.75,-20.0,-24.0,-24.875,-26.625,-23.125
630,-22.0,-20.875,-16.75,-19.5,-17.625,-17.125,-20.25,-22.25,-23.125,-19.5
631,-22.625,-20.75,-16.5,-18.5,-16.25,-17.625,-20.75,-21.625,-23.0,-19.25
632,-21.875,-20.5,-18.125,-19.875,-17.25,-17.5,-21.0,-22.0,-23.375,-20.375
633,-21.75,-20.0,-16.625,-19.25,-17.75,-16.75,-20.375,-21.875,-23.125,-19.75
634,-23.0,-22.625,-17.625,-20.375,-18.125,-17.75,-21.375,-22.625,-24.375,-21.75
635,-23.125,-22.375,-17.375,-20.0,-18.0,-17.75,-22.375,-22.625,-24.0,-22.125
636,-21.875,-20.25,-16.75,-18.5,-16.75,-16.75,-19.5,-21.25,-23.375,-20.5
637,-23.375,-21.75,-18.75,-20.375,-18.75,-18.25,-22.125,-22.5,-23.25,-21.375
638,-21.25,-21.125,-16.75,-19.625,-16.625,-16.75,-20.25,-21.0,-23.625,-20.625
639,-23.625,-21.625,-19.25,-21.625,-19.25,-19.375,-22.375,-23.25,-25.25,-21.875
640,-23.0,-21.625,-16.25,-21.0,-17.375,-17.375,-20.5,-21.875,-25.375,-21.75
641,-24.5,-22.375,-17.625,-21.375,-18.5,-18.5,-21.125,-23.5,-24.25,-22.25
642,-25.875,-24.0,-21.25,-22.75,-21.0,-20.5,-23.375,-26.5,-26.5,-24.625
643,-22.125,-20.875,-17.25,-19.625,-17.25,-16.125,-19.75,-21.625,-21.75,-20.0
644,-22.5,-21.5,-16.625,-18.875,-18.25,-17.25,-19.625,-22.125,-23.375,-22.0
645,-24.5,-23.25,-18.625,-21.875,-20.125,-18.125,-22.125,-24.0,-23.875,-23.0
646,-24.5,-21.375,-17.75,-19.875,-17.5,-18.25,-21.375,-23.0,-24.375,-21.625
647,-25.25,-22.625,-19.75,-22.0,-20.5,-19.875,-23.25,-24.875,-24.25,-22.75
648,-23.875,-21.375,-18.375,-20.25,-18.5,-18.625,-20.125,-23.25,-23.375,-21.375
649,-24.375,-21.5,-16.875,-20.5,-18.0,-17.625,-19.25,-23.25,-22.5,-20.0
650,-23.125,-22.25,-16.375,-21.0,-18.75,-18.25,-21.5,-21.625,-25.0,-21.75
651,-23.75,-21.875,-17.0,-20.875,-17.75,-19.125,-21.625,-22.5,-24.875,-21.75
652,-23.625,-21.125,-18.0,-20.0,-18.25,-19.5,-21.25,-23.25,-24.375,-22.375
653,-22.875,-20.875,-17.25,-19.875,-17.125,-17.75,-19.875,-22.375,-23.25,-20.625
654,-20.875,-18.5,-16.125,-18.0,-15.875,-16.375,-18.25,-21.0,-22.0,-19.375
655,-24.375,-23.5,-17.75,-22.375,-19.5,-19.625,-22.25,-22.75,-25.5,-22.875
656,-22.0,-19.875,-16.25,-18.125,-16.625,-17.125,-19.875,-20.25,-22.125,-20.25
657,-22.375,-20.375,-17.875,-19.875,-17.75,-17.625,-21.375,-21.75,-21.875,-20.75
658,-23.5,-21.5,-18.0,-21.125,-18.375,-18.375,-21.875,-22.75,-24.875,-22.0
659,-21.875,-20.375,-17.5,-20.0,-17.625,-17.5,-20.5,-21.5,-23.5,-20.875
660,-21.375,-20.125,-15.25,-19.0,-17.625,-15.75,-18.0,-20.375,-22.75,-20.5
661,-22.5,-20.75,-16.25,-19.5,-17.5,-16.625,-18.25,-20.5,-22.625,-20.75
662,-23.5,-21.75,-18.25,-20.375,-17.625,-17.75,-20.125,-22.75,-24.5,-21.625
663,-22.75,-20.625,-17.375,-20.25,-17.75,-18.0,-20.0,-22.5,-23.375,-20.75
664,-22.625,-20.875,-17.75,-20.75,-18.25,-17.625,-19.875,-22.0,-23.75,-21.5
665,-22.5,-20.0,-16.125,-20.125,-17.5,-16.5,-18.375,-22.75,-22.0,-21.375
666,-19.875,-18.125,-20.625,-20.75,-21.25,-22.0,-17.5,-22.0,-22.75,-20.375
667,-22.5,-21.0,-18.0,-20.625,-18.75,-17.0,-20.75,-23.125,-22.5,-21.375
668,-20.375,-18.625,-16.875,-19.5,-17.5,-16.625,-17.375,-21.75,-21.5,-20.125
669,-24.0,-22.625,-18.625,-21.875,-20.0,-20.125,-21.625,-24.375,-26.125,-23.25
670,-23.875,-22.75,-17.125,-20.75,-18.75,-18.0,-20.5,-22.75,-24.25,-22.0
671,-24.125,-23.5,-18.25,-21.0,-18.625,-18.75,-22.5,-23.0,-25.5,-22.875
672,-23.875,-22.25,-19.0,-20.625,-19.375,-19.0,-22.375,-24.0,-25.375,-22.875
673,-22.875,-21.5,-18.375,-20.25,-18.625,-18.625,-22.0,-23.25,-23.5,-21.75
674,-22.625,-22.125,-18.375,-20.875,-19.5,-17.75,-21.25,-22.25,-24.25,-22.125
675,-21.375,-21.75,-16.5,-18.375,-18.125,-16.0,-20.125,-20.875,-23.0,-20.625
676,-23.25,-21.75,-18.625,-19.5,-18.875,-18.125,-21.5,-22.625,-24.5,-22.375
677,-21.0,-19.625,-17.125,-18.0,-17.75,-16.375,-19.75,-20.875,-21.875,-20.625
678,-21.25,-20.75,-17.625,-18.625,-17.75,-16.5,-19.375,-21.75,-23.0,-21.125
679,-22.875,-23.125,-19.125,-21.375,-19.0,-19.125,-22.0,-23.125,-25.625,-22.625
680,-23.5,-21.375,-17.0,-20.5,-18.0,-17.0,-19.25,-22.0,-25.0,-22.125
681,-23.875,-22.125,-17.0,-20.75,-18.625,-18.625,-20.625,-22.75,-25.0,-22.375
682,-24.0,-22.875,-19.75,-22.625,-19.375,-19.375,-18.75,-24.625,-24.25,-21.75
683,-20.625,-19.625,-16.75,-19.375,-16.25,-15.0625,-18.75,-21.0,-22.0,-19.375
684,-22.125,-21.125,-18.0,-20.75,-18.0,-17.125,-21.25,-22.125,-24.125,-21.75
685,-21.75,-20.375,-16.25,-20.75,-17.25,-15.375,-20.75,-21.5,-22.5,-20.625
686,-22.5,-19.375,-17.75,-20.5,-17.625,-18.75,-19.75,-20.875,-23.5,-21.0
687,-21.0,-20.125,-18.125,-19.875,-17.5,-15.6875,-21.25,-21.5,-21.875,-20.375
688,-24.75,-23.75,-20.625,-18.75,-18.75,-21.875,-22.625,-25.5,-26.25,-24.0
689,-22.875,-20.625,-18.75,-20.5,-19.0,-17.875,-21.625,-22.875,-24.125,-21.75
690,-22.75,-21.75,-16.875,-20.125,-17.5,-16.75,-20.25,-22.0,-24.0,-20.375
691,-22.625,-21.625,-16.375,-21.125,-16.875,-16.375,-20.25,-21.5,-24.0,-20.375
692,-22.5,-21.625,-18.875,-20.5,-18.5,-18.125,-21.125,-22.875,-24.375,-21.75
693,-20.375,-19.875,-17.0,-18.75,-16.75,-15.625,-18.875,-21.0,-21.875,-18.5
694,-21.25,-20.375,-16.5,-18.5,-16.625,-15.375,-19.375,-21.25,-22.5,-19.875
695,-23.375,-22.75,-17.0,-19.875,-18.25,-17.25,-22.25,-22.875,-24.375,-21.625
696,-22.875,-20.25,-17.875,-18.375,-17.5,-16.625,-20.0,-22.625,-23.375,-20.75
697,-22.25,-20.375,-18.75,-19.375,-17.75,-17.25,-20.625,-22.25,-22.875,-20.875
698,-21.875,-20.625,-18.125,-19.5,-17.125,-16.625,-19.625,-22.0,-23.5,-20.625
699,-22.625,-20.625,-17.75,-20.875,-17.875,-17.75,-20.5,-23.125,-24.875,-21.375
700,-23.5,-23.0,-18.5,-21.0,-19.5,-18.0,-21.5,-24.25,-24.125,-22.375
701,-24.5,-22.625,-19.625,-22.0,-18.875,-20.375,-22.625,-23.625,-25.5,-21.625
702,-22.375,-20.0,-18.5,-18.375,-18.5,-16.875,-18.375,-21.25,-22.375,-19.625
703,-22.875,-21.75,-18.875,-22.625,-19.125,-17.75,-20.875,-21.5,-23.5,-19.75
704,-23.625,-22.25,-17.625,-20.375,-18.125,-18.0,-20.5,-22.75,-24.0,-21.25
705,-23.25,-22.0,-18.125,-20.0,-18.0,-18.125,-20.875,-23.125,-23.875,-20.625
706,-22.875,-21.25,-17.75,-18.625,-18.125,-17.625,-19.375,-21.75,-22.25,-20.0
707,-24.875,-21.875,-20.25,-21.125,-19.75,-19.125,-21.625,-24.25,-21.5,-20.0
708,-23.125,-21.5,-17.875,-20.875,-18.75,-17.875,-20.75,-23.0,-23.625,-21.5
709,-24.5,-23.0,-19.25,-20.75,-19.375,-19.25,-22.5,-23.75,-25.125,-21.625
710,-24.5,-23.375,-18.0,-18.5,-18.25,-18.125,-21.375,-23.625,-22.375,-21.0
711,-23.375,-19.0,-17.25,-17.875,-20.375,-16.75,-19.375,-24.375,-23.125,-20.0
712,-24.0,-22.125,-18.375,-20.625,-17.875,-17.75,-22.0,-23.625,-23.75,-22.125
713,-22.875,-20.25,-17.5,-20.5,-17.5,-18.25,-17.75,-23.375,-22.625,-19.875
714,-22.375,-21.75,-16.875,-19.0,-17.75,-15.6875,-19.875,-23.375,-21.5,-20.25
715,-21.625,-20.0,-17.5,-19.5,-17.625,-14.875,-21.125,-22.125,-20.75,-20.125
716,-23.875,-21.75,-17.5,-20.625,-16.875,-17.375,-21.25,-22.5,-24.375,-21.25
717,-23.875,-22.125,-18.5,-19.875,-17.625,-17.625,-20.375,-23.0,-21.375,-20.625
718,-23.875,-22.75,-19.875,-20.25,-16.875,-18.0,-21.0,-22.5,-24.125,-21.25
719,-22.625,-21.125,-19.375,-20.25,-17.75,-17.25,-21.875,-22.625,-23.875,-21.5
720,-25.0,-22.0,-20.25,-19.0,-19.5,-17.625,-19.0,-23.875,-23.125,-21.125
721,-24.125,-21.5,-19.25,-21.375,-18.625,-18.125,-22.375,-24.125,-24.375,-22.0
722,-23.5,-21.125,-18.25,-20.125,-18.625,-16.875,-21.25,-23.5,-23.5,-22.125
723,-21.75,-20.0,-18.0,-19.375,-17.25,-15.8125,-20.125,-21.875,-21.875,-19.25
724,-22.5,-20.125,-18.25,-18.75,-17.75,-15.875,-19.75,-21.875,-22.875,-20.625
725,-22.5,-21.25,-17.25,-19.25,-17.0,-16.125,-20.125,-22.375,-22.625,-21.0
726,-22.625,-21.5,-18.625,-19.875,-18.5,-17.375,-22.125,-21.75,-24.0,-21.0
727,-25.0,-22.625,-20.75,-20.875,-18.75,-18.875,-21.5,-24.375,-24.25,-20.625
728,-22.5,-21.125,-19.25,-21.125,-17.75,-17.625,-21.25,-23.625,-24.25,-21.75
729,-21.875,-18.5,-17.75,-20.0,-17.875,-16.5,-18.75,-21.25,-23.5,-21.25
730,-21.5,-19.625,-17.625,-19.0,-17.25,-15.5625,-20.0,-21.375,-21.125,-18.75
731,-22.25,-19.875,-17.75,-19.75,-16.0,-16.5,-18.875,-21.875,-22.375,-19.125
732,-23.125,-20.625,-18.625,-20.0,-17.625,-17.0,-20.625,-23.25,-23.625,-21.125
733,-19.625,-17.5,-16.25,-17.5,-15.8125,-14.875,-18.125,-20.5,-20.875,-17.875
734,-22.875,-21.625,-18.375,-20.125,-19.5,-18.0,-21.875,-22.625,-24.375,-21.875
735,-23.125,-21.625,-18.25,-19.25,-19.0,-17.375,-21.875,-22.75,-23.25,-21.25
736,-24.5,-22.75,-19.5,-20.25,-19.5,-19.875,-23.375,-23.5,-25.625,-22.875
737,-23.75,-20.75,-18.875,-19.375,-19.25,-19.125,-22.0,-22.875,-23.125,-19.125
738,-22.125,-20.5,-19.75,-19.625,-17.75,-17.375,-21.375,-22.5,-23.875,-21.0
739,-22.875,-20.875,-20.0,-20.375,-18.625,-17.75,-21.875,-23.375,-24.875,-21.25
740,-23.625,-22.125,-18.375,-19.875,-18.875,-16.875,-20.75,-22.75,-22.875,-21.75
741,-23.25,-21.0,-18.0,-18.125,-18.625,-17.375,-21.875,-23.25,-22.5,-21.25
742,-24.625,-23.25,-21.625,-21.5,-19.75,-19.0,-22.875,-25.0,-25.5,-23.25
743,-22.25,-20.625,-18.375,-19.75,-17.25,-15.9375,-20.625,-22.0,-21.125,-19.75
744,-26.0,-24.25,-21.0,-22.25,-21.375,-19.625,-23.75,-25.125,-26.0,-23.875
745,-23.5,-21.0,-18.875,-20.0,-19.25,-16.75,-21.0,-23.375,-21.75,-21.875
746,-23.0,-20.75,-18.0,-19.125,-18.5,-15.75,-20.25,-21.125,-21.875,-20.0
747,-24.75,-21.625,-17.125,-20.75,-18.5,-18.25,-20.0,-23.75,-22.0,-19.875
748,-21.5,-20.375,-17.0,-19.375,-16.875,-14.9375,-20.0,-21.25,-22.0,-19.875
