,dog,cat,elephant,dolphin,penguin,giraffe,tiger,horse,butterfly,bird
239,1.234375,1.15625,1.3125,0.9921875,1.0625,1.03125,1.0546875,1.25,1.078125,1.171875
240,1.1328125,1.0859375,1.1640625,0.921875,1.015625,0.9765625,0.96484375,1.2265625,1.0234375,1.1484375
241,1.203125,1.140625,1.265625,1.0,1.09375,1.0390625,1.03125,1.265625,1.1171875,1.1796875
242,1.203125,1.15625,1.3125,1.0,1.1328125,1.046875,1.0703125,1.234375,1.1015625,1.2109375
243,1.234375,1.171875,1.3125,1.015625,1.1171875,1.046875,1.0546875,1.25,1.1015625,1.234375
244,1.21875,1.1796875,1.3125,1.015625,1.09375,1.046875,1.0703125,1.2421875,1.0859375,1.15625
245,1.1953125,1.125,1.2890625,1.015625,1.1015625,1.0234375,1.0546875,1.1953125,1.1171875,1.140625
246,1.21875,1.15625,1.3125,1.0234375,1.1484375,1.0703125,1.0625,1.234375,1.125,1.203125
247,1.234375,1.1796875,1.28125,1.015625,1.09375,1.046875,1.0625,1.2265625,1.1015625,1.2109375
248,1.203125,1.1015625,1.296875,0.99609375,1.1171875,1.046875,1.0625,1.21875,1.109375,1.1875
249,1.21875,1.1171875,1.296875,0.98828125,1.125,1.0625,1.046875,1.203125,1.09375,1.2109375
250,1.1015625,0.99609375,1.15625,0.875,0.9765625,0.9140625,0.921875,1.1015625,0.98828125,1.015625
251,1.1953125,1.09375,1.28125,0.98046875,1.1015625,1.015625,1.046875,1.2109375,1.09375,1.171875
252,1.1875,1.1171875,1.3125,0.9765625,1.1171875,1.0078125,1.0390625,1.2265625,1.0859375,1.15625
253,1.2109375,1.1640625,1.3125,0.99609375,1.125,1.0625,1.0703125,1.21875,1.109375,1.1796875
254,1.203125,1.15625,1.3125,1.0,1.125,1.0390625,1.1015625,1.2109375,1.1328125,1.15625
255,1.1953125,1.125,1.25,0.98828125,1.09375,1.015625,1.046875,1.234375,1.078125,1.1015625
256,1.171875,1.1015625,1.2421875,0.93359375,1.078125,0.99609375,1.03125,1.234375,1.0546875,1.1171875
257,1.21875,1.1640625,1.296875,1.0,1.1640625,1.046875,1.078125,1.28125,1.140625,1.203125
258,1.2421875,1.125,1.328125,1.015625,1.1328125,1.015625,1.078125,1.2734375,1.125,1.2109375
259,1.234375,1.1328125,1.328125,1.015625,1.125,1.0703125,1.109375,1.25,1.109375,1.234375
260,1.15625,1.09375,1.203125,0.984375,1.0546875,1.0,1.0390625,1.2265625,1.0546875,1.171875
261,1.203125,1.15625,1.3046875,1.015625,1.125,1.046875,1.09375,1.296875,1.125,1.21875
262,1.2265625,1.1796875,1.2890625,1.0234375,1.1328125,1.046875,1.09375,1.265625,1.1328125,1.171875
263,1.2421875,1.1484375,1.34375,1.0,1.109375,1.046875,1.0859375,1.25,1.125,1.1796875
264,1.1953125,1.1328125,1.28125,1.0,1.09375,1.015625,1.078125,1.234375,1.1015625,1.171875
265,1.203125,1.140625,1.265625,0.99609375,1.109375,1.0234375,1.078125,1.21875,1.1171875,1.1796875
266,1.203125,1.1328125,1.3046875,0.984375,1.1328125,1.0390625,1.078125,1.203125,1.109375,1.1640625
267,1.21875,1.203125,1.296875,1.0,1.125,1.0546875,1.0703125,1.2890625,1.125,1.1484375
268,1.265625,1.15625,1.3515625,1.0234375,1.1328125,1.046875,1.09375,1.296875,1.125,1.171875
269,1.25,1.15625,1.3515625,1.03125,1.140625,1.0625,1.0703125,1.3125,1.1171875,1.203125
270,1.171875,1.1171875,1.2421875,0.96875,1.09375,1.0078125,1.0234375,1.234375,1.0859375,1.1640625
271,1.203125,1.109375,1.3359375,0.99609375,1.1015625,1.046875,1.09375,1.2890625,1.125,1.1796875
272,1.1953125,1.1796875,1.3125,1.046875,1.125,1.0703125,1.09375,1.2421875,1.109375,1.1640625
273,1.265625,1.1171875,1.296875,1.03125,1.1328125,1.0703125,1.0859375,1.265625,1.1484375,1.1640625
274,1.2421875,1.15625,1.3125,1.0390625,1.140625,1.078125,1.1171875,1.296875,1.140625,1.21875
275,1.203125,1.1015625,1.265625,1.0078125,1.0703125,1.0390625,1.046875,1.2734375,1.0703125,1.1953125
276,1.2578125,1.1171875,1.296875,1.0234375,1.125,1.0546875,1.09375,1.3046875,1.125,1.1796875
277,1.2109375,1.1875,1.328125,1.0234375,1.1640625,1.078125,1.09375,1.3125,1.1328125,1.1875
278,1.2109375,1.1640625,1.328125,1.0078125,1.125,1.0546875,1.0703125,1.28125,1.140625,1.203125
279,1.2421875,1.171875,1.3515625,1.0078125,1.1328125,1.0546875,1.09375,1.3046875,1.1328125,1.2578125
280,1.140625,1.09375,1.2578125,0.95703125,1.0546875,1.0,1.015625,1.1640625,1.0625,1.1875
281,1.2109375,1.140625,1.3125,1.0234375,1.1015625,1.046875,1.078125,1.25,1.125,1.21875
282,1.1953125,1.1328125,1.328125,1.046875,1.1328125,1.0859375,1.125,1.28125,1.140625,1.21875
283,1.1953125,1.1328125,1.34375,1.046875,1.1484375,1.0859375,1.1015625,1.2421875,1.140625,1.1875
284,1.21875,1.1171875,1.3671875,1.046875,1.1328125,1.09375,1.1015625,1.2265625,1.15625,1.2109375
285,1.2109375,1.09375,1.3203125,0.99609375,1.1171875,1.0625,1.078125,1.21875,1.109375,1.2109375
286,1.2421875,1.171875,1.3203125,1.0234375,1.1328125,1.09375,1.0859375,1.28125,1.125,1.2421875
287,1.2265625,1.1484375,1.34375,1.03125,1.125,1.078125,1.0703125,1.28125,1.140625,1.2421875
288,1.2578125,1.1484375,1.3125,1.0234375,1.125,1.046875,1.0390625,1.28125,1.1328125,1.234375
289,1.2421875,1.1796875,1.359375,1.046875,1.1640625,1.109375,1.125,1.2734375,1.15625,1.2421875
290,1.1875,1.109375,1.28125,0.98046875,1.09375,1.0625,1.0390625,1.25,1.109375,1.2109375
291,1.265625,1.171875,1.328125,1.015625,1.1328125,1.0546875,1.09375,1.3359375,1.125,1.2265625
292,1.2265625,1.15625,1.359375,1.03125,1.1328125,1.0703125,1.0625,1.3046875,1.1484375,1.21875
293,1.2265625,1.109375,1.328125,0.98828125,1.140625,1.046875,1.0625,1.265625,1.1015625,1.1875
294,1.2734375,1.125,1.3203125,1.0390625,1.1484375,1.046875,1.1015625,1.2578125,1.140625,1.203125
