,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
111,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
112,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
113,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
114,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
115,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
116,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
117,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
118,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
119,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
120,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
121,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
122,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
123,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
124,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
125,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
126,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
127,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
128,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
129,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
130,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
131,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
132,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
133,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
134,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
135,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
136,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
137,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
138,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
139,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
140,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
141,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
142,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
143,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
144,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
145,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
146,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
147,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
148,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
149,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
150,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
151,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
152,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
153,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
154,-86.0,-87.5,-86.5,-92.5,-88.5,-84.5,-86.5,-88.5,-91.5,-92.5
