,dog,cat,elephant,lion,tiger,dolphin,panda,giraffe,butterfly,squirrel
21,0.30859375,0.74609375,-0.5546875,0.29296875,0.042724609375,-0.48046875,-0.298828125,-0.10888671875,-0.4453125,-0.59375
22,0.330078125,0.75390625,-0.53125,0.294921875,0.052001953125,-0.4609375,-0.26953125,-0.0791015625,-0.412109375,-0.5703125
23,0.3125,0.734375,-0.494140625,0.291015625,0.068359375,-0.4375,-0.2490234375,-0.06982421875,-0.3828125,-0.5390625
24,0.33203125,0.734375,-0.46484375,0.291015625,0.06591796875,-0.421875,-0.228515625,-0.0498046875,-0.36328125,-0.51953125
25,0.318359375,0.71875,-0.4609375,0.298828125,0.0859375,-0.4140625,-0.23046875,-0.0517578125,-0.357421875,-0.51171875
26,0.322265625,0.71875,-0.4375,0.3046875,0.07568359375,-0.3984375,-0.22265625,-0.0390625,-0.35546875,-0.48828125
27,0.30859375,0.7109375,-0.4375,0.30859375,0.09765625,-0.390625,-0.244140625,-0.03955078125,-0.33984375,-0.4921875
28,0.3359375,0.71484375,-0.43359375,0.296875,0.0830078125,-0.3984375,-0.21875,-0.02978515625,-0.34765625,-0.484375
29,0.3359375,0.703125,-0.439453125,0.30078125,0.09130859375,-0.375,-0.216796875,-0.04150390625,-0.35546875,-0.48046875
30,0.31640625,0.7109375,-0.46484375,0.2890625,0.0712890625,-0.41796875,-0.232421875,-0.05517578125,-0.373046875,-0.5078125
31,0.29296875,0.7265625,-0.515625,0.2890625,0.05908203125,-0.45703125,-0.27734375,-0.099609375,-0.4140625,-0.5625
32,0.3125,0.734375,-0.494140625,0.291015625,0.068359375,-0.4375,-0.2490234375,-0.06982421875,-0.3828125,-0.5390625
33,0.296875,0.71875,-0.45703125,0.287109375,0.08447265625,-0.4140625,-0.228515625,-0.060546875,-0.353515625,-0.5078125
34,0.31640625,0.71875,-0.427734375,0.287109375,0.08203125,-0.3984375,-0.20703125,-0.04052734375,-0.3359375,-0.48828125
35,0.30078125,0.69921875,-0.423828125,0.294921875,0.10205078125,-0.390625,-0.2099609375,-0.04248046875,-0.328125,-0.48046875
