,dolphin,octopus,panda,sea turtle,quokka,koala,peacock,snow leopard,sea otter,honeybee
555,-1.875,-5.5625,-0.8125,4.0,0.8125,-0.875,5.5625,2.125,-3.5,0.875
556,-1.46875,-4.71875,-0.5625,3.25,-0.5625,-0.6875,4.6875,1.875,-2.25,0.75
557,-1.71875,-6.59375,-0.78125,3.25,1.21875,-1.6875,5.40625,1.40625,-2.5,0.375
558,-2.46875,-4.96875,-0.09375,3.125,0.6875,-1.4375,4.75,1.59375,-1.65625,0.0625
559,-2.90625,-7.28125,-0.21875,1.125,-0.625,-1.625,5.71875,0.78125,-3.125,0.375
560,-1.0625,-4.28125,0.59375,3.9375,3.28125,-0.75,6.375,1.375,-1.6875,0.8125
561,-0.53125,-6.1875,-1.3125,4.1875,1.6875,-1.375,6.25,1.4375,-3.5625,0.5
562,-0.65625,-3.875,-0.21875,4.59375,1.71875,0.09375,6.28125,1.03125,0.21875,1.28125
563,-2.53125,-5.84375,-0.5,3.0625,0.5,-0.1875,5.1875,1.9375,-2.9375,0.75
564,-1.375,-4.125,-0.875,4.625,0.75,0.625,6.625,1.8125,-2.125,0.5
565,-1.4375,-4.8125,-0.84375,3.59375,1.71875,-0.25,5.59375,2.03125,-2.75,0.625
566,-1.5625,-4.6875,-1.09375,3.65625,1.78125,0.21875,5.53125,2.15625,-1.71875,0.875
567,-1.71875,-5.46875,-0.5,1.75,2.5,-0.4375,6.3125,2.125,-2.625,1.125
568,-1.96875,-3.15625,-0.4375,3.625,3.1875,0.0625,5.4375,3.03125,-1.25,0.875
569,-2.9375,-6.9375,-0.5625,2.375,2.1875,-0.3125,5.75,2.1875,-2.875,0.6875
570,-3.53125,-5.4375,0.6875,2.0,2.34375,-0.21875,6.03125,1.96875,-3.5,0.625
571,-1.875,-7.15625,0.03125,3.0,1.96875,-0.15625,5.65625,1.84375,-2.75,0.3125
572,-1.5,-5.375,0.75,5.5625,2.0,0.8125,6.1875,1.9375,-2.3125,0.75
573,-3.0,-6.0625,0.875,3.75,1.5,0.375,5.5625,1.875,-3.5,0.125
574,-2.1875,-4.125,-0.125,4.75,0.875,1.0,6.3125,2.25,-2.0,0.125
575,-1.8125,-5.6875,0.1875,3.9375,3.1875,0.125,5.9375,2.0,-3.3125,0.4375
576,-1.03125,-3.09375,1.34375,3.6875,2.96875,0.0625,6.0,2.5,-2.4375,1.375
577,-1.5,-4.9375,0.4375,3.75,3.25,0.0,6.3125,2.375,-1.375,1.0
578,-2.3125,-3.875,0.5625,4.0,2.375,-0.125,6.125,3.0,-0.8125,0.5
579,-1.625,-5.6875,1.5,3.5625,3.5,0.0,6.25,2.28125,-0.9375,0.6875
580,-2.3125,-2.75,0.25,3.5,2.625,0.0625,6.5625,1.8125,-0.09375,0.1875
581,-1.09375,-4.90625,0.5625,5.21875,4.34375,0.5625,5.5,2.8125,0.09375,0.3125
582,-0.40625,-3.15625,0.78125,5.34375,2.59375,1.53125,5.71875,2.15625,0.625,0.8125
583,-2.0,-4.5625,0.25,4.0,2.0625,0.8125,5.25,2.9375,-1.0,-0.125
584,-0.96875,-2.65625,0.25,4.875,2.5625,2.1875,6.0,3.0625,0.09375,0.25
585,-1.78125,-3.40625,-0.09375,3.125,1.71875,0.46875,6.59375,3.125,-2.75,1.34375
586,-1.125,-3.0,-0.34375,2.25,1.59375,0.53125,5.78125,3.125,-1.40625,1.53125
587,-1.625,-4.75,-0.65625,2.875,2.78125,0.28125,6.8125,2.8125,-1.34375,1.40625
588,-1.171875,-3.484375,0.0,4.9375,2.125,0.3125,6.6875,2.625,-1.1875,1.5
589,-3.0625,-6.0625,-0.46875,2.125,0.875,-0.03125,5.34375,3.0625,-1.78125,1.09375
590,-2.46875,-4.21875,-0.71875,2.5,2.59375,-0.4375,6.40625,2.53125,-1.46875,0.25
591,-1.5,-5.6875,-0.53125,3.0,1.28125,-0.3125,5.34375,2.875,-1.40625,-0.125
592,-0.890625,-4.4375,-0.0625,5.1875,0.0625,-0.25,6.0,2.375,-1.4375,1.0
593,-2.0625,-6.0625,-0.46875,3.65625,1.53125,0.03125,5.40625,2.40625,-1.84375,0.75
594,-1.5,-3.9375,-0.875,4.625,0.875,0.6875,6.75,2.4375,-1.125,0.8125
595,-2.0625,-5.6875,-0.84375,3.71875,1.96875,-0.625,5.78125,2.28125,-2.375,0.875
596,-1.65625,-4.96875,-0.40625,3.90625,1.71875,-0.25,5.28125,2.21875,-2.09375,1.40625
597,-1.6875,-5.5625,-0.0625,3.8125,2.6875,-0.1875,6.625,2.375,-1.9375,1.625
598,-1.6875,-3.609375,0.125,4.5625,2.5625,-0.125,6.4375,2.875,-0.5625,1.5
599,-2.09375,-6.3125,-0.375,3.5,2.8125,-0.6875,5.625,3.1875,-1.25,1.3125
600,-1.71875,-4.15625,-0.34375,4.34375,2.71875,0.28125,6.3125,1.84375,-1.15625,2.03125
601,-0.8125,-4.71875,-2.0,4.375,1.625,-0.0625,7.6875,2.53125,-1.0,0.375
602,-0.59375,-4.09375,-1.5,3.375,2.5,0.9375,6.125,2.46875,-0.09375,0.5625
603,-0.90625,-3.9375,-0.78125,2.625,1.21875,-0.15625,5.65625,2.65625,-1.34375,0.25
604,-1.15625,-2.34375,-0.65625,2.625,1.84375,1.78125,6.75,2.8125,0.34375,0.0625
605,-0.796875,-5.125,-0.8125,2.0,2.125,0.3125,6.625,2.3125,-1.75,0.375
606,-1.875,-4.8125,-1.4375,2.0625,1.6875,0.5,7.25,2.125,-2.3125,1.5625
607,-1.5,-4.5625,-1.25,3.5625,1.4375,-0.1875,6.9375,3.3125,-2.0625,0.75
608,-1.71875,-1.671875,-0.8125,2.1875,0.875,-0.375,5.8125,2.28125,-1.8125,0.75
609,-0.875,-5.25,-2.5,4.0625,0.8125,-0.75,6.875,2.28125,-1.9375,0.8125
610,-1.5625,-4.0,-2.25,2.25,1.96875,-0.6875,6.78125,1.28125,-2.625,0.375
611,-1.203125,-6.0,-3.0625,3.25,1.0,-0.75,6.5625,1.4375,-2.875,0.875
612,-0.625,-5.25,-1.4375,3.0625,0.625,-0.375,6.09375,1.90625,-1.28125,1.53125
613,-1.65625,-5.96875,-0.90625,3.0625,0.1875,0.40625,6.28125,2.5625,-2.03125,2.90625
614,-1.59375,-4.40625,-1.9375,3.65625,0.4375,0.84375,6.84375,1.96875,-3.125,0.5
615,-1.1875,-5.9375,-1.5625,2.0625,2.90625,0.09375,7.0625,2.21875,-3.5625,1.59375
616,-0.875,-3.75,-1.9375,3.25,1.8125,-0.125,7.0,2.125,-3.0,3.0
617,-1.0625,-4.3125,-0.96875,4.15625,2.03125,0.09375,7.59375,2.625,-2.5,1.21875
618,-2.15625,-2.96875,-0.375,3.6875,2.3125,0.625,7.59375,1.5625,-2.6875,1.3125
619,-1.875,-4.5,-1.625,2.9375,2.25,1.0625,7.5625,0.625,-1.3125,0.8125
620,-1.90625,-4.78125,-1.625,3.6875,2.875,0.25,7.1875,2.09375,-1.4375,0.4375
621,-0.90625,-6.25,-1.5625,4.8125,1.5625,0.125,6.65625,2.5,-0.9375,1.0625
622,-0.90625,-4.5,-1.6875,4.8125,1.25,0.9375,7.03125,1.75,-1.0625,0.6875
623,-1.9375,-5.375,-1.625,3.46875,2.09375,-0.03125,6.53125,2.5,-2.4375,0.4375
624,-0.84375,-4.21875,-0.46875,4.03125,1.0,0.53125,7.125,2.59375,-0.84375,0.6875
625,-2.0,-5.25,-1.25,2.5,3.375,0.03125,6.21875,1.96875,-1.96875,0.75
626,-2.0,-4.3125,1.25,3.6875,1.5625,0.8125,6.96875,2.84375,-1.8125,0.0
627,-1.625,-5.3125,-1.5,3.46875,1.53125,0.03125,7.375,3.125,-1.03125,1.15625
628,-1.96875,-2.53125,-1.5625,3.34375,1.90625,0.59375,6.78125,3.5625,-0.71875,0.0
629,-1.625,-5.9375,-1.6875,3.5625,1.4375,-0.5,6.5625,3.625,-1.0625,-0.125
630,-1.78125,-4.40625,-1.5625,2.0625,1.59375,0.34375,7.59375,2.03125,-2.8125,0.75
631,-1.203125,-4.75,-1.9375,4.125,1.6875,0.1875,6.3125,2.8125,-3.375,0.875
632,-1.625,-3.359375,-1.3125,3.625,1.75,-0.0625,6.875,3.5,-2.5,0.375
633,-1.40625,-4.90625,-1.25,3.125,1.46875,-0.21875,5.53125,3.03125,-3.125,0.125
634,-1.25,-3.34375,-1.4375,4.1875,2.1875,0.9375,6.75,2.8125,-1.1875,0.25
635,-1.75,-4.8125,-2.0625,2.75,1.6875,-0.625,6.75,2.4375,-3.125,0.4375
636,-2.15625,-5.53125,-2.875,3.3125,0.75,-0.1875,7.9375,3.03125,-3.8125,1.0625
637,-1.5,-5.3125,-2.625,3.34375,1.34375,-0.5,7.21875,2.875,-2.03125,0.25
638,-2.6875,-3.21875,-2.5,3.78125,1.15625,-0.5,7.09375,3.5,-1.71875,0.0
639,-2.25,-6.375,-2.75,3.0625,-0.8125,-0.8125,7.03125,3.25,-2.5625,0.125
640,-1.53125,-2.5625,-1.5,3.84375,2.09375,0.09375,6.40625,1.90625,-1.53125,0.875
641,-0.90625,-4.96875,-2.4375,5.25,0.4375,0.28125,6.71875,2.46875,-0.90625,1.34375
642,-0.484375,-3.484375,-1.5,6.0,-1.375,0.5,7.5625,2.3125,-0.125,1.4375
643,-1.875,-5.5,-2.5625,3.71875,0.0,-0.6875,6.03125,1.71875,-1.15625,-0.0625
644,-1.875,-4.125,-2.375,5.0,1.59375,0.78125,7.03125,2.53125,-0.65625,0.0625
645,-2.09375,-5.78125,-2.625,3.53125,1.125,-0.5,7.34375,2.375,-1.96875,0.125
646,-1.21875,-4.71875,-3.5,4.375,1.1875,0.3125,7.90625,1.75,-2.25,0.9375
647,-1.75,-5.6875,-3.0,3.40625,1.28125,-0.625,8.125,2.9375,-0.71875,0.5
648,-1.59375,-3.46875,-1.8125,3.75,1.8125,-0.0625,7.78125,2.21875,-1.25,0.875
649,-1.65625,-5.03125,-2.375,5.03125,0.375,-0.625,7.8125,2.375,-1.59375,0.125
650,-2.15625,-4.21875,-1.5,2.5,3.09375,-0.25,6.9375,1.03125,-1.90625,-0.25
651,-1.9375,-6.15625,-2.25,1.5,2.28125,-0.625,6.71875,1.46875,-2.09375,-0.25
652,-1.875,-5.125,-1.5,3.0625,-0.25,-0.6875,6.9375,1.5625,-2.6875,-0.3125
653,-2.34375,-6.84375,-1.75,1.8125,1.53125,-1.5625,6.28125,1.15625,-3.4375,-1.0625
654,-1.96875,-5.15625,-2.4375,2.5625,1.25,-0.125,7.5625,0.9375,-1.875,-0.4375
655,-1.875,-5.625,-1.5625,2.9375,2.4375,-1.125,6.5625,1.625,-3.6875,-0.1875
656,-1.625,-5.0,-1.25,3.5625,2.375,-0.5,7.625,2.0625,-3.3125,-0.1875
657,-1.3125,-5.6875,-0.5625,3.25,1.5625,-1.4375,8.0625,2.4375,-2.5,0.0625
658,-2.34375,-3.96875,-0.5,4.25,2.125,-1.25,6.59375,2.0625,-1.75,-0.75
659,-2.5,-7.25,-1.6875,1.9375,1.3125,-1.8125,6.9375,2.1875,-2.3125,-0.6875
660,-2.625,-5.875,-1.75,3.3125,2.5625,-0.75,8.0,1.5625,-3.3125,-0.625
661,-1.96875,-6.78125,-2.3125,3.71875,2.15625,-0.5625,7.6875,1.65625,-2.5,-0.3125
662,-1.9375,-5.875,-3.0,4.09375,0.4375,-0.75,7.40625,1.28125,-3.375,-0.25
663,-2.0,-5.75,-1.75,2.875,2.28125,-0.875,7.15625,1.71875,-2.875,0.25
664,-1.75,-4.3125,-2.4375,4.5,0.625,0.3125,7.125,2.375,-2.875,-1.625
665,-2.8125,-6.25,-2.125,2.375,2.0625,-0.8125,6.75,2.4375,-3.625,-0.0625
666,-5.3125,-4.90625,-4.8125,1.125,-0.75,-2.5,5.25,-0.625,-7.5625,1.9375
667,-2.0,-5.25,-1.1875,3.125,1.6875,0.0,6.375,2.625,-2.25,0.0
668,-2.5625,-2.90625,-1.75,3.71875,2.34375,0.53125,6.78125,2.90625,-2.5,-0.75
669,-2.71875,-7.0,-2.6875,2.0,1.6875,-0.1875,6.40625,2.65625,-2.875,-0.5
670,-3.53125,-5.25,-2.5,2.625,1.96875,-0.5,6.71875,2.25,-2.375,-0.5
671,-1.75,-6.09375,-1.5,3.78125,1.78125,-0.21875,6.71875,2.75,-1.34375,-0.75
672,-1.109375,-4.5,-0.5625,4.625,1.5,-0.125,6.75,2.5625,-1.5,0.875
673,-2.75,-5.875,-1.6875,2.875,1.25,-0.625,5.9375,2.5,-2.0,-0.5
674,-2.3125,-4.1875,-2.625,4.46875,1.65625,0.34375,6.625,2.28125,-0.53125,-0.625
675,-2.4375,-6.3125,-1.0625,2.1875,2.25,-0.625,6.5625,2.125,-2.9375,0.0625
676,-2.625,-5.1875,-1.375,3.6875,2.1875,-0.125,7.0625,1.75,-2.0625,-0.3125
677,-1.96875,-5.21875,-1.875,3.25,2.96875,-0.09375,6.59375,2.71875,-1.65625,-0.125
678,-2.0625,-3.875,-2.0,3.875,2.375,-0.4375,6.8125,2.6875,-1.875,0.0625
679,-1.84375,-5.53125,-1.8125,3.4375,2.25,-1.125,6.59375,3.09375,-1.0625,-1.125
680,-2.625,-3.0625,-1.09375,1.125,2.9375,0.09375,6.90625,3.1875,-1.65625,-0.4375
681,-1.09375,-4.21875,-1.0,3.625,2.875,0.25,6.4375,3.34375,-1.25,-0.1875
682,-1.15625,-2.21875,-0.71875,4.28125,2.46875,0.40625,6.28125,2.8125,-0.46875,-0.125
683,-2.34375,-4.09375,-1.5,3.5,2.0625,-0.0625,6.71875,2.96875,-1.875,-0.0625
684,-1.125,-3.125,-0.96875,5.15625,2.15625,1.59375,6.84375,3.40625,-0.71875,-0.0625
685,-1.28125,-3.84375,-1.09375,3.125,2.71875,0.78125,6.40625,2.96875,-1.34375,0.25
686,-1.75,-2.875,-0.34375,3.125,0.625,0.90625,5.90625,5.28125,-0.96875,0.25
687,-1.40625,-5.34375,-1.625,1.875,2.03125,0.03125,6.53125,4.09375,-1.03125,0.375
688,-1.234375,-2.234375,-1.3125,5.125,2.3125,0.0625,6.0,3.8125,-1.125,-0.125
689,-2.125,-5.125,-1.3125,2.75,2.0,-0.0625,6.4375,3.8125,-0.75,0.25
690,-2.5625,-5.3125,-1.3125,2.1875,1.84375,-0.25,7.125,3.1875,-1.71875,0.5625
691,-1.5625,-6.25,-1.8125,3.0,2.0,0.0,6.84375,3.21875,-1.375,0.625
692,-1.53125,-5.65625,-1.375,4.75,0.25,-0.0625,7.09375,3.34375,-0.875,-0.4375
693,-2.4375,-6.71875,-1.375,3.0,2.15625,-0.4375,6.71875,2.625,-1.90625,0.6875
694,-1.59375,-4.40625,-1.3125,4.40625,3.34375,0.78125,7.625,3.40625,-0.09375,0.1875
695,-2.375,-6.15625,-0.96875,3.59375,1.46875,-0.625,7.0625,2.9375,-1.90625,0.4375
696,-1.4375,-4.5625,-0.59375,4.59375,2.34375,0.34375,7.5625,3.1875,-1.65625,1.84375
697,-2.4375,-6.4375,-1.8125,3.3125,0.375,-0.8125,7.5625,3.5625,-1.9375,0.4375
698,-2.84375,-4.09375,-1.3125,4.0,2.0625,-0.4375,6.78125,3.78125,-0.75,-0.25
699,-2.96875,-7.125,-1.75,3.0,2.125,-0.875,6.53125,3.21875,-1.625,0.3125
700,-2.40625,-5.46875,0.03125,4.46875,3.46875,0.34375,6.46875,2.78125,-0.40625,-0.125
701,-2.0,-6.3125,-1.625,4.6875,1.0,-0.5,6.5625,2.5625,-0.6875,-0.75
702,-0.65625,-3.84375,-1.6875,5.96875,-0.125,0.4375,7.6875,1.8125,-0.875,-0.125
703,-1.71875,-4.78125,-0.65625,3.65625,1.21875,0.15625,6.21875,2.59375,-1.09375,-0.25
704,-0.984375,-3.484375,-0.1875,5.125,1.75,0.75,6.5,3.0,-0.875,-1.125
705,-1.3125,-6.0,-0.59375,3.28125,2.34375,-0.09375,6.46875,2.375,-1.59375,-0.5
706,-1.34375,-5.46875,-1.03125,4.40625,1.0,0.09375,7.71875,2.84375,-1.34375,-0.125
707,-1.875,-5.125,-1.125,3.375,-0.4375,0.0625,8.4375,2.75,-0.09375,-1.5
708,-1.4375,-1.875,-0.6875,2.9375,0.75,0.25,7.21875,2.875,-0.9375,-0.3125
709,-1.625,-4.75,-1.0,3.875,1.5,-0.75,5.8125,3.4375,-0.875,-0.5625
710,-0.859375,-2.359375,-1.4375,3.8125,1.875,-0.875,6.0,1.1875,-0.1875,-0.8125
711,-1.5625,-5.5,-2.625,4.09375,-0.375,-2.25,4.125,-0.25,-2.75,-0.375
712,-0.71875,-6.03125,-1.5,5.4375,-0.75,-0.875,6.71875,1.53125,-1.28125,0.25
713,-1.9375,-5.9375,-1.25,4.3125,0.375,-1.0625,6.25,1.5625,-2.6875,0.0625
714,-1.21875,-5.125,-1.25,6.15625,0.25,0.15625,7.28125,1.03125,-0.21875,-0.375
715,-1.40625,-7.09375,-0.34375,4.53125,0.6875,-0.75,5.96875,1.90625,-2.6875,-0.3125
716,-1.8125,-5.3125,-1.75,4.59375,-0.875,-1.375,5.21875,2.34375,-3.75,1.03125
717,-1.75,-5.4375,-0.40625,4.65625,1.71875,0.03125,7.0625,2.46875,-2.3125,0.4375
718,-2.3125,-2.671875,-1.5625,5.25,0.375,-1.5,6.5,1.625,-2.625,0.4375
719,-3.4375,-7.4375,-2.1875,2.6875,0.125,-0.4375,6.4375,2.1875,-2.1875,-0.25
720,-1.59375,-3.09375,-0.125,4.25,1.75,-1.0,8.125,2.46875,-2.625,2.6875
721,-1.5625,-7.375,-1.0625,5.65625,0.3125,-1.0,6.1875,2.0,-2.625,0.75
722,-1.6875,-5.375,-0.78125,6.0625,0.375,0.34375,6.90625,1.28125,-2.09375,1.15625
723,-2.21875,-5.65625,-0.84375,5.15625,1.59375,-0.25,6.96875,1.59375,-1.71875,1.0
724,-2.15625,-5.21875,-1.125,4.9375,0.875,0.375,7.375,1.8125,-1.0625,0.5
725,-2.875,-6.6875,-0.75,3.375,2.3125,-0.5,5.8125,1.875,-1.875,0.3125
726,-2.0,-5.8125,-0.875,4.375,1.0625,-0.25,6.59375,2.125,-1.125,1.4375
727,-1.6875,-5.5,-2.0,4.4375,-0.5,-0.6875,7.1875,2.375,-0.5,0.8125
728,-2.625,-4.0625,-0.875,4.4375,0.75,-0.9375,6.3125,3.125,-1.9375,0.3125
729,-2.375,-4.9375,1.0,3.5,0.6875,-0.4375,6.375,1.875,-1.125,2.3125
730,-2.375,-4.0625,-0.9375,3.1875,1.3125,0.0,5.875,2.1875,-2.1875,-1.125
731,-2.46875,-4.59375,-0.875,3.1875,0.625,-1.0,4.875,2.71875,-2.3125,-0.4375
732,-1.875,-3.8125,-1.3125,5.0625,-0.625,-0.75,5.875,1.9375,-1.8125,0.1875
733,-1.9375,-4.6875,-0.6875,4.1875,0.875,-0.625,4.9375,2.1875,-2.1875,-1.1875
734,-2.75,-3.734375,-2.375,3.875,0.4375,-0.125,5.875,2.6875,-1.75,-0.6875
735,-2.34375,-6.09375,-1.1875,2.9375,1.21875,-0.6875,5.65625,2.71875,-2.6875,-0.5
736,-1.5625,-4.3125,-1.25,5.0,0.1875,-0.75,5.8125,2.625,-1.625,0.25
737,-3.6875,-6.25,-3.4375,4.375,-1.1875,-1.6875,6.5625,1.1875,-1.75,0.3125
738,-3.25,-4.125,-2.1875,3.0,0.5,-0.8125,5.75,2.6875,-1.0,-0.6875
739,-3.3125,-6.625,-2.25,2.875,0.1875,-0.4375,5.4375,2.6875,-1.25,-1.125
740,-3.0,-4.375,-3.25,3.0,1.40625,0.03125,6.59375,2.28125,-1.90625,-0.625
741,-2.0,-6.375,-3.9375,5.25,0.25,-0.9375,5.1875,1.8125,-1.25,-0.3125
742,-2.8125,-5.6875,-3.125,4.09375,-0.625,-0.15625,5.28125,1.46875,-0.78125,1.03125
743,-3.15625,-5.59375,-2.3125,3.75,1.25,-0.1875,5.5625,2.125,-0.625,0.25
744,-2.40625,-4.21875,-2.125,5.0625,2.15625,-0.03125,6.28125,2.34375,-1.28125,0.875
745,-2.5,-5.625,-2.6875,3.75,2.3125,-0.625,6.0,2.75,-1.125,0.125
746,-2.59375,-5.21875,-3.3125,3.375,1.8125,-0.125,6.0625,2.3125,-0.375,0.8125
747,-3.71875,-7.28125,-4.375,2.875,0.875,-2.0,7.34375,0.5,-1.71875,-0.25
748,-2.875,-4.1875,-3.0,3.25,1.84375,-0.15625,6.03125,2.625,-0.78125,0.25
749,-3.3125,-6.28125,-2.875,1.875,1.78125,-0.625,5.71875,2.21875,-1.34375,-0.3125
750,-1.8125,-3.21875,-0.5,2.5,4.65625,0.375,5.5625,1.9375,-1.5,0.875
751,-1.53125,-6.46875,-1.1875,2.125,3.46875,-1.4375,4.78125,1.34375,-2.125,-0.5
752,-1.5625,-5.1875,-0.625,3.8125,1.125,-0.9375,5.875,1.5,-2.6875,0.1875
753,-2.3125,-5.1875,0.9375,1.9375,1.40625,-1.3125,6.09375,1.34375,-3.9375,-0.375
754,-1.8125,-5.25,-2.0,4.0625,1.6875,-0.375,6.78125,1.625,-2.6875,-0.5625
755,-1.875,-5.625,0.03125,3.65625,1.0625,-1.0,6.03125,1.71875,-3.75,-0.5
756,-1.375,-5.0625,0.15625,3.59375,0.625,-0.875,6.875,2.09375,-1.65625,1.28125
757,-1.09375,-7.03125,-1.03125,4.40625,-2.3125,-2.1875,6.59375,1.59375,-2.5,0.3125
758,-1.84375,-3.75,0.90625,4.0625,1.75,-0.6875,5.875,2.1875,-0.9375,0.25
759,-1.9375,-6.625,1.0625,3.0,1.625,-0.75,6.8125,2.0,-1.625,0.4375
760,-1.40625,-4.59375,-1.5625,3.625,1.375,-0.75,7.1875,1.5625,-1.125,0.0625
761,-0.9375,-6.34375,-1.9375,3.78125,1.53125,-0.9375,5.46875,2.03125,-1.46875,0.0
762,-3.0625,-4.75,-2.0625,3.1875,-0.5625,-1.375,6.75,2.25,-1.8125,-0.375
763,-2.1875,-5.0625,-1.4375,3.0,1.375,-1.0625,6.25,2.375,-2.125,0.0
764,-1.625,-3.296875,-2.25,5.0625,1.625,0.0625,6.375,2.5,-0.4375,-0.3125
765,-0.90625,-4.21875,-0.4375,3.125,2.5625,-0.5,6.3125,2.0,-2.0,0.9375
766,-1.8125,-4.5625,-2.3125,3.625,1.875,0.0625,6.375,2.1875,-1.5,0.9375
767,-1.65625,-6.0,-2.625,3.375,0.6875,-1.4375,7.53125,2.5,-1.625,-0.125
768,-1.5625,-1.640625,1.0,4.40625,3.5625,0.59375,5.96875,3.3125,-0.71875,1.03125
769,-2.65625,-5.84375,-2.125,3.125,2.21875,-0.03125,6.21875,3.28125,-2.5,-0.1875
770,-2.0625,-2.59375,-1.75,3.25,2.15625,-0.15625,7.5625,2.78125,-2.25,1.09375
771,-1.90625,-5.84375,-2.375,2.9375,1.0625,-0.875,6.21875,2.59375,-2.1875,0.125
772,-1.5625,-4.1875,-1.625,5.09375,0.875,0.21875,6.75,2.5625,-1.78125,0.5
773,-2.59375,-4.78125,-1.09375,3.53125,-0.125,-0.4375,5.65625,2.4375,-2.4375,-0.25
774,-1.90625,-3.34375,-1.5625,4.5,2.75,1.1875,6.4375,2.59375,-1.5,-0.375
775,-2.3125,-5.1875,-1.1875,2.375,2.3125,-0.125,5.4375,2.9375,-1.75,-0.4375
776,-1.5,-3.265625,-1.125,4.6875,0.5625,-0.25,6.875,2.9375,-0.4375,1.0
777,-0.875,-4.71875,-1.375,5.0625,0.9375,-0.25,5.8125,2.78125,-0.4375,0.3125
778,-3.0,-3.3125,-1.75,2.6875,1.21875,-0.8125,5.15625,3.3125,-0.78125,-1.0
779,-2.5625,-6.46875,-1.625,3.125,1.40625,-0.375,5.84375,2.9375,-0.90625,-0.5
780,-1.9375,-3.0625,-1.125,1.375,1.8125,-0.6875,5.875,2.875,-0.21875,-1.3125
781,-1.625,-4.625,-1.625,2.25,0.6875,-0.625,5.1875,2.875,0.0625,-0.5625
782,-1.046875,-3.109375,-0.875,5.3125,1.375,-0.125,6.5625,2.9375,0.9375,0.0
783,-2.3125,-4.5,-1.1875,3.4375,1.25,-0.375,6.25,3.125,-0.5625,-0.5
784,-1.25,-2.375,-1.375,4.5625,1.375,1.1875,6.0625,3.25,0.8125,0.125
785,-2.09375,-4.09375,-1.09375,2.75,0.6875,-0.3125,5.65625,3.59375,-0.71875,0.125
786,-1.09375,-2.78125,-2.375,3.0,0.1875,-1.1875,8.6875,2.46875,-1.875,0.625
787,-0.03125,-3.59375,-1.9375,3.59375,0.0625,-1.125,7.0625,2.90625,0.34375,-0.4375
788,-1.9375,-2.828125,-1.4375,3.875,0.8125,-0.375,5.3125,4.0,0.125,0.0
789,-2.34375,-5.84375,-1.5,3.84375,1.28125,-0.21875,5.78125,3.34375,-0.59375,-0.375
790,-2.75,-4.25,-1.9375,2.5625,0.875,-0.625,6.375,3.375,-1.3125,-0.875
791,-1.5625,-5.75,-1.375,3.6875,0.9375,-0.5625,5.0,3.125,-0.6875,-0.8125
792,-0.40625,-4.25,-0.34375,5.5,0.1875,-0.21875,6.65625,2.4375,-0.125,0.5
793,-2.625,-4.8125,-0.75,2.9375,1.5,-1.0625,4.9375,3.5,-0.9375,-0.5
794,-2.3125,-3.546875,-1.375,3.75,0.5625,0.375,6.1875,3.25,-0.375,-0.625
795,-2.0625,-4.6875,-0.6875,3.8125,1.125,-0.75,5.8125,2.875,-2.0625,0.0
796,-1.5,-3.75,-0.78125,4.78125,1.40625,-0.375,6.21875,3.125,-0.84375,0.625
797,-1.90625,-4.28125,-1.0,3.625,1.4375,-0.5625,6.4375,3.40625,-0.875,0.3125
798,-1.9375,-0.8046875,1.75,2.5625,1.25,-0.9375,6.125,3.03125,-0.9375,0.1875
799,-2.46875,-4.90625,-0.9375,3.875,1.5,-1.0625,5.6875,2.96875,-0.75,0.25
800,-3.09375,-1.34375,-1.25,2.875,2.53125,-1.0,5.59375,1.65625,-1.21875,-0.875
801,-1.75,-1.578125,-2.6875,2.4375,1.25,-0.8125,5.375,0.8125,-1.4375,-1.25
802,-1.96875,-1.0859375,-2.6875,2.5625,1.3125,-0.6875,4.5625,1.0,-1.3125,-0.6875
803,-2.5625,-1.6875,-1.875,1.625,0.375,-0.875,5.03125,1.15625,-2.09375,-1.25
804,-2.0625,-0.4453125,-1.9375,3.28125,0.0,0.65625,5.59375,0.4375,-2.09375,-1.0625
805,-1.34375,-0.8984375,-1.75,1.3125,1.3125,-0.25,5.75,0.625,-0.4375,-1.9375
806,-1.34375,-1.15625,-1.5,3.375,1.0625,0.0,6.53125,2.0,-1.5,-0.125
807,-0.984375,-1.375,-1.6875,2.875,1.4375,-0.6875,6.8125,1.8125,-1.25,-0.1875
808,-0.09375,-0.4765625,-1.625,5.8125,0.1875,0.25,5.75,-0.9375,-3.4375,0.1875
809,-1.0,-1.84375,-1.375,3.90625,1.90625,-0.15625,6.78125,1.71875,-1.71875,-0.25
810,-1.5,-1.265625,-2.25,2.375,1.28125,-1.25,5.78125,-0.625,-2.375,-0.375
811,-1.25,-1.5703125,-3.1875,2.1875,0.125,-0.5625,5.0,0.0,-2.0625,1.0
812,-0.6875,-1.875,-2.1875,3.90625,0.1875,-1.0,6.21875,0.65625,-0.84375,-0.6875
813,-1.9375,-1.96875,-2.1875,2.9375,0.25,-1.625,6.0625,1.125,-2.6875,-0.8125
814,-2.96875,-1.4140625,-1.875,3.6875,-0.25,0.5625,5.6875,1.0,-1.1875,-1.1875
815,-0.859375,-2.046875,-1.5625,4.0625,3.125,-0.5625,5.6875,1.1875,-2.8125,-0.0625
816,-1.1875,-1.90625,-1.375,3.3125,-0.625,-0.4375,7.3125,1.0625,-2.3125,1.0
