,dolphin,octopus,panda,sea turtle,quokka,koala,peacock,snow leopard,sea otter,honeybee
51,20.0,18.875,20.25,20.75,18.375,17.875,16.375,16.0,20.5,19.125
52,17.5,16.375,17.625,19.0,15.125,15.125,13.875,13.0,19.125,16.25
53,18.5,18.625,18.375,19.375,16.375,16.625,16.375,15.25,19.375,17.875
54,18.25,18.0,18.5,18.75,15.25,16.0,15.625,14.875,18.75,16.375
55,20.25,19.75,19.75,21.875,18.0,18.25,17.5,16.375,21.125,19.0
56,16.875,15.125,15.875,17.375,13.75,14.0,13.375,12.25,17.375,14.875
57,16.625,15.875,16.375,17.75,14.5,14.375,13.875,12.75,17.75,15.0
58,18.375,18.5,19.75,20.25,16.625,16.25,16.0,15.375,20.625,17.625
59,18.0,17.875,18.375,19.625,16.0,15.875,15.875,14.875,19.375,17.25
60,18.375,18.75,19.5,20.375,17.625,17.25,15.625,15.625,20.125,17.5
61,17.875,17.25,19.0,19.0,15.5,15.5,15.625,14.375,18.625,16.375
62,16.25,16.25,17.125,18.5,13.875,14.375,13.5,12.5,18.125,15.125
63,18.125,18.125,19.0,19.25,16.375,16.75,15.625,14.75,19.625,17.0
64,12.625,14.375,14.75,14.0,11.5,12.125,10.5,10.625,13.875,11.875
65,17.0,17.25,18.25,18.875,15.25,15.875,14.125,14.5,18.25,15.625
66,15.875,16.0,17.75,18.625,14.25,14.125,13.125,13.625,17.75,15.125
67,14.625,14.5,16.375,16.625,12.75,13.25,11.625,12.375,16.5,13.625
68,15.375,15.5,16.125,15.875,12.875,12.75,11.375,10.875,15.875,13.25
69,17.75,18.0,19.875,19.75,16.75,16.375,15.375,15.375,20.125,17.125
70,16.25,17.625,19.0,19.125,16.375,16.0,13.75,14.5,19.0,15.75
71,20.375,19.25,21.375,20.5,18.125,17.75,16.125,16.125,20.375,17.5
72,17.375,16.375,19.125,19.375,15.625,15.75,14.0,14.125,18.75,15.625
73,17.25,17.5,18.75,17.875,15.625,15.75,14.0,13.25,17.75,15.625
74,17.625,16.625,18.75,18.0,15.125,15.5,13.625,13.75,17.875,15.5
75,19.125,18.875,20.625,19.875,17.5,17.375,16.0,15.625,20.125,17.625
76,17.5,16.875,18.75,18.75,15.25,16.0,14.5,13.375,18.75,16.5
77,16.625,15.75,17.5,16.75,14.0,14.75,12.875,12.625,17.0,14.5
78,16.25,15.75,17.25,16.125,13.375,14.125,12.375,12.0,16.875,13.875
79,18.125,18.875,19.875,20.0,16.625,16.75,15.625,14.625,19.875,16.5
80,16.0,19.625,18.375,18.125,15.625,15.5,12.875,13.5,17.0,15.25
81,19.0,20.75,20.125,18.875,16.875,16.75,16.0,15.25,19.375,16.625
82,17.25,18.75,18.625,18.0,15.125,15.375,14.625,13.625,18.25,14.875
83,16.25,19.125,17.625,18.25,15.25,14.875,14.5,13.125,18.0,14.875
84,14.125,15.375,15.25,15.75,12.75,12.375,11.5,11.0,15.625,12.5
85,16.625,18.125,18.875,18.875,15.25,15.25,14.875,14.5,18.25,14.875
86,14.125,15.25,16.0,16.0,12.125,12.125,10.875,10.875,15.875,12.875
87,15.0,17.125,17.375,16.625,13.625,13.625,12.25,12.5,16.875,14.125
88,14.875,17.0,17.375,15.75,13.5,13.25,12.0,11.875,15.625,13.0
89,17.375,19.0,19.5,18.375,16.375,16.625,15.0,15.0,19.5,16.0
90,16.125,17.625,18.375,18.125,15.625,15.25,12.75,14.25,18.0,14.875
91,17.625,18.0,19.25,18.75,16.125,16.125,14.375,14.25,19.375,15.375
92,15.0,15.875,17.375,16.625,14.5,14.5,11.875,12.0,16.875,14.25
93,16.0,17.5,18.5,17.875,15.25,15.0,13.625,13.875,18.25,14.875
94,17.375,18.25,19.375,19.625,16.625,16.625,14.75,15.75,19.5,16.0
95,18.75,20.5,20.625,21.375,17.875,18.5,16.625,17.25,21.375,18.5
96,13.125,14.5,16.25,15.5,13.0,12.625,11.25,12.0,16.0,13.625
97,16.875,18.625,19.125,18.375,16.375,16.75,14.875,14.625,19.125,16.5
98,15.0,17.0,17.875,16.0,14.0,14.375,13.25,13.5,16.0,14.375
99,18.875,19.625,20.875,20.75,18.125,19.0,16.25,16.375,20.5,18.625
000,18.0,17.875,19.375,19.375,17.25,17.375,14.0,14.625,20.125,17.5
001,18.625,18.875,19.875,19.5,17.75,17.5,15.75,16.125,20.25,17.0
002,20.25,19.75,20.25,19.75,17.75,17.125,16.375,16.5,21.0,18.125
003,18.625,18.5,19.625,19.125,17.125,16.25,14.5,15.25,20.875,17.125
004,19.625,18.25,20.0,19.25,18.0,17.375,15.25,16.25,20.375,17.5
005,21.625,20.5,22.125,22.75,20.25,20.125,17.75,18.625,23.125,20.375
006,21.625,20.875,23.0,23.125,20.5,20.75,19.75,19.375,23.0,21.75
007,23.625,22.625,23.5,25.25,21.5,21.25,20.0,21.0,25.25,21.875
008,21.625,25.125,22.75,22.125,20.0,19.625,18.625,18.875,22.5,19.75
009,19.375,19.625,20.875,20.875,18.75,18.75,16.875,16.75,20.75,18.0
010,19.875,21.875,21.875,20.5,19.0,18.75,16.625,17.0,22.125,19.125
011,21.875,20.25,22.625,23.125,19.75,19.875,17.75,17.875,25.125,20.625
012,20.5,19.0,21.75,21.375,18.625,18.5,16.375,17.5,23.375,18.75
013,21.375,20.875,22.0,23.25,19.375,20.125,17.5,19.375,24.5,20.125
014,22.25,21.625,23.5,23.0,20.625,20.75,19.0,19.125,23.5,20.375
015,20.75,20.25,21.25,20.875,18.625,19.125,17.5,17.375,22.0,19.0
016,20.625,19.75,23.0,21.5,20.25,20.0,16.875,18.375,22.875,19.75
017,21.375,20.875,23.0,22.375,21.125,20.75,18.25,18.0,23.25,20.625
018,20.25,19.5,21.375,21.0,19.375,19.0,17.0,17.0,22.0,17.875
019,19.625,19.375,21.375,21.0,20.0,18.75,15.625,17.625,22.0,18.375
020,22.125,20.125,22.75,22.625,19.75,19.125,17.625,18.25,23.125,19.75
021,20.375,19.375,22.0,21.75,18.375,17.5,17.0,16.875,21.75,18.0
022,19.25,18.875,20.25,19.875,16.875,17.625,15.25,15.25,21.0,16.875
023,20.0,20.875,20.75,21.375,19.5,19.0,16.5,17.5,22.625,19.125
024,20.875,19.875,22.25,21.5,19.625,19.5,17.625,17.625,23.0,19.25
025,22.0,20.5,23.375,22.875,22.0,20.875,18.625,19.125,24.375,20.375
026,22.625,20.75,23.125,22.375,20.875,20.25,18.5,17.875,23.625,20.375
027,19.625,19.375,20.625,19.875,19.125,17.625,16.0,15.375,20.5,18.25
028,20.875,20.625,21.0,20.375,18.875,18.0,16.875,16.25,21.375,18.0
029,21.125,21.0,22.5,21.875,20.875,19.75,18.625,18.875,23.25,19.625
030,22.0,20.875,23.0,22.75,21.75,20.75,17.5,19.25,24.25,20.0
031,21.0,19.375,21.75,22.0,19.625,18.375,17.25,17.375,23.375,19.0
032,21.875,22.0,23.75,22.75,21.125,21.375,19.625,18.75,24.0,21.25
033,18.125,17.625,19.25,17.5,16.375,15.75,14.125,14.5,18.375,15.5
034,19.25,18.625,20.5,19.375,18.25,17.625,14.75,15.625,20.625,17.25
035,20.375,19.25,21.75,21.125,18.375,18.875,17.0,16.75,21.75,17.375
036,16.125,14.75,18.875,15.75,15.75,15.625,11.75,12.125,17.5,13.375
037,19.125,18.625,20.75,19.75,18.25,18.25,14.875,15.125,21.125,17.625
038,21.375,21.625,22.5,21.625,21.125,20.5,18.5,17.375,23.5,18.625
039,18.375,17.25,19.75,19.125,17.625,16.75,15.0,14.5,20.375,15.75
040,19.875,19.375,20.625,20.375,19.625,19.0,16.125,16.5,21.5,18.0
041,19.875,19.625,21.375,19.5,19.125,18.375,15.25,16.0,21.25,17.625
042,19.125,18.625,21.5,19.25,19.0,18.0,16.25,15.875,20.75,18.0
043,19.25,18.875,19.125,19.875,19.0,17.875,15.75,14.75,20.0,17.75
044,17.375,16.5,18.5,17.875,16.125,15.625,14.5,13.375,18.375,14.375
045,21.125,18.25,21.5,19.875,20.0,18.875,16.625,15.5,21.25,18.625
046,19.0,18.0,19.375,19.125,18.875,17.625,15.875,15.75,20.0,18.0
047,20.125,19.375,20.75,19.5,20.0,18.875,16.875,17.0,22.125,18.25
048,19.125,17.0,19.25,17.625,18.5,16.875,14.75,15.125,19.5,16.5
049,19.375,17.25,19.0,17.75,18.0,16.75,14.25,14.75,19.75,16.25
050,24.125,21.625,24.5,24.625,22.0,21.125,19.5,20.0,24.5,21.375
051,22.75,20.375,22.25,22.375,20.875,19.375,17.625,17.125,22.375,20.125
052,18.5,17.625,20.125,19.25,17.25,16.875,15.625,15.25,19.875,17.0
053,21.25,20.75,22.875,22.625,20.875,20.0,20.125,19.375,22.0,20.75
054,20.375,18.875,21.375,21.125,18.25,19.125,18.0,17.5,21.5,18.75
055,20.5,19.25,20.375,21.75,18.375,18.125,16.75,17.0,21.0,18.375
056,20.0,18.375,21.375,20.625,18.625,18.25,16.125,16.0,20.25,18.25
057,20.375,19.75,21.125,20.0,18.625,18.5,17.375,16.25,20.625,17.375
058,23.25,23.125,26.0,25.125,22.625,22.625,22.0,20.125,25.125,20.5
059,18.5,19.5,21.125,22.125,19.125,18.375,17.875,17.375,21.25,18.25
060,20.375,19.625,22.125,21.875,20.125,19.125,17.0,17.875,22.5,19.125
061,20.125,17.875,20.625,20.0,17.875,16.625,15.75,15.25,20.75,17.75
062,18.125,17.25,20.75,19.5,17.75,17.125,15.625,15.25,20.875,18.375
063,20.625,20.125,22.5,21.625,19.875,18.375,18.875,17.125,22.5,19.125
064,18.25,18.875,21.5,19.75,18.5,18.0,16.375,16.5,20.875,16.25
065,18.25,17.625,20.25,19.0,17.625,17.375,15.5,15.75,20.25,15.125
066,15.75,14.875,17.625,16.625,15.375,14.75,11.5,12.25,17.625,14.0
067,16.25,15.75,17.75,16.5,15.75,14.75,13.375,13.25,18.125,14.625
068,20.125,18.75,20.875,20.25,18.375,18.0,16.0,15.375,21.625,17.0
069,18.125,16.5,19.375,18.625,18.75,17.25,14.125,14.75,20.875,15.375
070,20.875,20.75,23.625,21.625,21.125,21.25,17.75,19.125,23.75,19.375
071,21.0,17.875,21.875,19.625,19.25,18.5,15.25,15.375,20.625,17.75
072,17.75,15.5,18.75,16.875,16.0,15.25,12.625,13.125,18.125,14.5
073,19.125,17.75,21.25,20.0,17.375,17.625,14.875,15.5,19.625,17.0
074,22.25,21.125,23.625,22.0,19.875,20.75,17.25,19.0,22.75,20.0
075,21.625,20.875,22.375,20.625,19.625,19.375,17.75,16.75,21.125,18.0
076,22.625,20.125,22.125,21.375,18.125,18.875,17.25,16.625,22.0,17.5
077,18.875,18.25,20.75,19.375,17.125,17.875,15.375,15.625,20.0,16.25
078,21.0,19.25,20.75,19.125,18.375,17.875,16.25,16.25,20.875,16.25
079,19.625,18.5,21.75,19.25,18.625,18.75,15.5,16.125,20.375,17.125
080,24.25,24.0,25.125,23.375,22.0,22.0,19.5,20.125,24.5,21.375
081,23.25,22.875,23.5,22.875,21.0,20.25,17.25,17.25,23.75,19.625
082,22.375,23.0,24.75,22.75,21.875,22.25,18.75,18.5,24.75,21.0
083,20.625,21.5,22.0,21.375,19.875,18.75,17.75,16.75,22.625,18.625
084,22.5,20.625,23.125,21.5,20.125,19.75,16.75,17.875,23.125,19.5
085,22.625,20.875,23.75,22.5,20.0,19.5,17.375,17.375,23.125,18.0
086,21.125,20.25,22.375,21.25,20.0,19.125,16.75,15.875,22.625,17.875
087,22.5,22.375,23.0,22.125,20.75,20.5,17.375,17.625,24.375,19.125
088,21.5,20.625,21.625,20.875,20.125,18.875,16.5,16.375,22.625,18.125
089,20.875,21.125,23.25,21.0,21.125,20.25,17.875,19.0,23.375,18.875
090,20.75,19.125,22.5,21.0,19.625,19.25,15.125,16.25,22.25,18.0
091,19.375,18.0,21.125,21.375,18.0,18.375,14.625,15.0,22.5,17.375
092,19.75,19.75,21.625,21.125,18.75,18.875,14.5,15.375,22.25,18.5
093,17.0,17.5,18.25,18.0,15.875,14.875,13.5,13.0,19.25,14.875
094,18.25,16.875,19.0,19.0,17.875,16.75,12.75,14.75,20.375,15.25
095,20.125,20.125,21.0,20.75,18.875,19.0,15.875,16.25,22.625,17.75
096,18.125,18.125,19.375,19.0,17.125,15.75,14.5,14.625,20.875,15.75
097,18.875,18.125,19.25,18.125,17.25,17.25,14.75,14.875,19.25,14.875
098,19.125,18.375,19.875,18.5,17.875,16.875,15.25,15.25,20.0,15.625
099,20.0,17.75,20.375,20.25,17.375,16.875,14.625,14.875,21.5,15.625
100,21.375,21.5,24.375,23.25,20.75,22.0,18.0,19.125,23.75,21.0
101,21.5,22.25,23.5,22.125,19.75,20.5,18.5,18.375,22.5,19.5
102,17.25,18.5,19.0,18.5,15.25,15.625,14.5,13.75,18.125,16.0
103,18.125,20.875,20.0,20.0,16.125,16.25,15.75,15.5,20.25,17.25
104,20.25,20.375,21.5,20.875,17.25,18.0,16.75,16.875,21.5,17.875
105,20.5,20.125,22.5,21.875,17.875,19.5,18.25,18.25,21.875,19.375
106,18.5,18.125,21.125,19.875,16.875,17.0,15.375,16.75,19.375,17.25
107,21.375,20.0,23.75,22.375,19.375,19.875,19.0,19.125,22.625,19.375
108,20.375,19.25,23.125,21.75,20.125,19.5,18.25,18.5,21.625,19.25
109,20.125,19.875,22.0,21.625,18.625,18.875,17.0,17.75,21.625,19.25
110,22.625,22.125,25.0,24.75,22.25,22.625,19.0,20.25,24.5,22.375
111,22.125,21.0,24.75,23.5,20.875,20.75,19.5,19.25,23.25,20.75
112,21.375,20.125,23.625,22.25,19.375,20.0,17.125,18.0,22.875,19.25
113,20.625,20.125,23.5,22.25,19.75,20.125,17.5,17.875,22.125,20.375
114,19.5,18.25,22.375,20.5,18.0,18.625,16.25,17.0,20.75,18.125
115,20.5,19.5,21.875,21.5,18.75,19.5,16.375,16.5,21.375,19.5
116,19.75,18.5,21.5,20.25,17.5,18.375,15.625,16.0,20.5,19.0
117,17.375,17.625,20.25,19.0,17.5,17.5,14.375,14.625,18.5,17.125
118,17.75,18.0,19.375,18.375,16.125,16.375,15.0,13.875,17.75,17.5
119,21.5,21.5,22.875,23.125,20.125,20.0,18.5,18.125,22.875,21.25
120,21.125,20.75,22.25,22.875,20.125,20.5,17.5,18.25,22.125,20.625
121,20.875,19.375,21.375,22.25,18.625,18.375,17.375,17.25,22.5,19.625
122,19.75,18.75,20.75,22.0,18.5,18.25,16.875,16.375,21.625,19.125
123,21.75,21.375,23.5,23.5,21.125,20.5,19.625,19.0,23.0,21.375
124,21.5,19.625,22.875,23.125,20.5,20.5,18.375,18.0,23.625,20.5
125,23.0,21.75,23.125,24.375,21.75,21.75,20.375,19.375,25.0,22.25
126,18.5,17.5,20.25,20.0,18.0,17.375,15.5,15.75,20.375,17.75
127,18.625,18.875,21.0,20.125,18.875,17.875,16.375,16.875,20.625,18.0
128,15.5,16.125,17.5,16.375,14.875,14.125,13.125,13.375,16.625,14.875
129,17.125,18.375,18.875,18.75,17.625,16.25,15.375,15.75,19.875,16.625
130,20.5,20.875,23.0,22.625,19.875,19.75,17.75,17.75,23.0,19.5
131,20.75,21.625,22.875,22.25,19.5,19.0,18.375,18.75,22.875,18.875
132,19.125,19.75,21.125,20.625,17.875,18.25,15.875,16.0,20.5,18.375
133,17.875,19.375,20.625,20.125,17.375,17.375,15.875,15.75,19.625,16.0
134,18.625,19.625,21.25,20.25,17.75,18.0,16.375,16.875,20.875,17.25
135,20.25,20.625,23.625,21.5,19.625,19.625,18.375,19.0,22.0,19.5
136,20.125,20.125,23.375,22.25,20.125,20.125,18.375,17.125,22.375,19.875
137,18.375,19.25,20.25,20.125,17.0,18.125,16.125,15.375,19.75,17.25
138,21.75,22.0,23.875,22.375,20.375,20.75,20.0,19.5,22.5,19.875
139,20.75,20.25,22.0,22.25,19.25,20.0,18.25,18.75,22.5,18.875
140,22.375,21.625,24.0,23.75,21.5,21.875,19.75,20.625,24.875,20.75
141,23.75,22.875,26.0,25.0,22.5,22.125,20.625,21.5,25.25,21.375
142,20.875,21.125,22.875,22.5,19.75,19.625,17.875,17.125,22.125,19.5
143,20.375,19.875,22.25,22.0,19.75,19.375,16.875,16.5,21.25,19.375
144,20.375,19.375,21.125,21.375,18.875,18.25,17.125,17.125,21.5,19.5
145,20.75,20.75,22.625,23.375,18.5,19.0,18.75,18.625,22.125,20.375
146,19.25,18.75,20.75,20.25,18.25,18.25,16.5,15.5,19.875,18.125
147,19.75,20.625,21.875,21.5,19.375,19.375,18.375,17.625,21.125,19.75
148,22.125,22.125,23.25,24.0,22.125,21.5,20.125,20.5,24.875,20.875
149,19.375,20.125,21.75,22.25,20.25,19.5,17.375,17.125,22.125,18.5
150,23.0,23.75,25.5,25.125,22.875,22.75,20.875,21.375,25.125,23.125
151,20.125,20.375,21.5,21.75,18.5,18.625,17.875,18.125,21.5,18.875
152,19.875,20.0,21.25,21.375,17.875,18.5,16.125,17.125,22.25,18.375
153,21.375,21.375,22.5,23.125,20.125,20.0,18.25,18.5,23.375,20.5
154,18.0,17.5,18.75,19.25,15.25,16.25,14.75,14.5,19.875,15.5
155,18.625,17.625,19.75,19.625,16.875,17.375,15.375,16.125,19.875,17.875
156,19.5,17.5,19.625,19.25,16.125,16.625,15.0,15.0,19.75,17.25
157,19.5,19.125,20.375,20.5,18.25,18.25,16.625,15.875,21.0,17.625
158,22.0,21.625,24.625,23.875,21.0,20.75,19.75,19.125,24.25,21.0
159,22.375,22.875,25.125,24.125,22.25,22.5,20.75,20.625,24.75,21.5
160,19.875,21.0,22.25,20.75,19.875,19.75,16.875,17.875,22.375,19.25
161,17.75,17.75,19.75,18.625,17.75,17.0,14.875,15.125,19.875,16.75
162,20.75,19.875,21.875,21.75,19.25,18.75,17.375,16.75,22.625,19.5
163,16.125,17.375,18.625,16.75,15.75,15.125,13.375,13.75,18.125,15.25
164,18.875,19.125,22.125,20.375,19.5,19.0,16.0,17.125,21.75,18.5
165,21.5,21.5,23.125,23.25,20.75,20.625,19.125,19.5,23.0,21.375
166,19.625,19.75,22.0,20.625,18.625,17.5,16.625,17.375,20.5,19.0
167,19.5,19.0,20.625,21.0,17.375,17.125,16.5,17.0,20.125,18.875
168,18.5,18.875,19.875,19.75,17.375,17.625,15.375,15.875,20.25,17.875
169,19.0,19.75,22.125,21.75,20.0,19.25,16.125,18.25,22.125,19.375
170,21.625,22.75,24.625,24.625,21.0,22.125,18.875,21.0,24.75,21.375
171,22.625,21.25,23.625,23.875,21.125,20.875,18.125,19.0,23.25,20.625
172,18.625,17.75,21.25,20.75,17.625,17.625,14.75,15.375,19.875,17.0
173,19.75,21.0,23.5,21.25,19.75,20.25,18.125,17.5,20.625,19.0
174,20.25,20.25,22.125,21.5,20.375,20.0,16.375,17.0,22.375,19.375
175,20.875,21.25,23.0,22.875,20.25,20.25,18.375,18.25,22.5,20.375
176,17.625,17.25,19.5,19.125,16.5,16.75,14.625,14.25,19.625,16.375
177,18.125,17.875,20.875,19.625,18.625,17.875,15.375,15.125,19.5,17.875
178,17.75,17.75,19.75,18.25,18.0,17.875,15.5,14.875,19.375,16.875
179,18.125,19.625,22.125,20.375,19.125,19.5,15.75,16.875,21.75,18.875
180,20.75,20.875,22.375,23.0,19.25,19.5,17.0,18.625,22.875,19.0
181,19.75,20.125,20.625,19.75,17.375,17.375,15.625,15.25,19.875,17.25
182,17.375,17.25,19.375,18.5,15.5,15.625,13.5,13.75,19.0,16.125
183,18.25,19.75,21.375,21.125,18.5,18.5,15.875,16.25,21.5,18.375
184,16.125,15.875,18.5,17.5,15.5,16.25,12.75,13.375,18.75,14.625
185,20.125,19.875,22.0,21.125,18.875,19.875,17.125,18.0,22.375,19.0
186,18.125,17.125,20.75,18.875,17.75,17.5,14.5,16.375,20.125,18.625
187,17.75,17.25,20.0,18.0,16.375,16.75,14.375,15.375,19.75,18.5
188,19.0,19.25,20.625,18.625,18.375,17.75,15.125,15.25,20.5,18.0
189,18.375,19.25,21.625,19.625,18.5,19.25,15.625,16.625,21.75,17.875
190,19.125,19.875,21.875,20.875,18.875,20.125,15.875,18.0,22.5,19.125
191,18.25,19.375,21.125,19.125,17.875,17.75,16.125,16.25,20.25,17.125
192,18.125,18.5,20.125,19.5,17.75,17.625,15.5,16.25,20.375,17.625
193,16.5,17.125,18.375,18.0,16.25,15.875,14.5,15.125,18.125,15.625
194,19.125,19.125,20.75,20.25,19.125,18.75,16.875,16.875,21.0,18.625
195,18.125,18.25,19.625,19.25,17.625,17.125,15.375,15.875,19.25,17.875
196,15.75,15.5,18.25,17.125,15.125,14.375,13.25,14.125,17.0,15.25
197,16.25,15.5,18.25,16.875,16.125,15.125,13.375,13.375,17.25,15.5
198,15.75,15.375,17.5,16.625,15.0,14.625,12.5,13.625,16.875,14.25
199,17.875,17.0,19.25,18.25,17.5,17.25,14.5,15.375,19.125,16.375
200,20.875,19.875,22.875,22.125,20.0,20.375,17.5,18.75,23.0,19.625
201,18.5,17.375,20.75,18.75,18.375,18.25,15.875,17.0,20.0,17.25
202,17.5,16.125,20.125,18.0,16.625,16.875,15.375,15.625,19.25,16.375
203,17.375,18.0,20.0,19.625,17.125,17.5,15.125,16.0,20.125,17.0
204,15.125,16.25,17.625,15.625,13.75,13.625,13.25,13.375,16.875,15.25
205,18.625,18.5,21.0,20.125,16.375,17.25,16.75,16.5,19.5,17.625
206,20.25,21.125,23.125,23.625,20.0,20.25,18.625,19.125,23.125,20.5
207,19.75,20.625,21.875,21.25,17.875,18.625,17.25,17.0,21.25,19.25
208,18.75,19.5,21.5,19.75,18.0,17.625,15.75,17.375,20.875,17.125
209,20.375,21.0,23.0,23.0,20.25,20.5,18.5,19.75,23.0,20.125
210,21.875,22.75,24.5,24.375,20.625,21.75,19.0,20.625,25.5,21.375
211,19.75,20.125,22.25,22.375,18.125,18.625,18.0,18.375,23.0,18.75
212,23.875,22.625,24.875,24.375,21.375,22.0,21.875,21.625,25.0,22.625
213,20.875,22.25,22.75,23.5,19.25,19.625,19.625,20.375,23.0,19.625
214,17.5,18.625,20.125,19.875,16.5,16.75,15.75,17.125,19.125,16.25
215,19.5,19.625,22.375,21.75,18.25,18.875,17.75,17.25,21.5,19.125
216,20.5,19.625,22.375,21.5,19.375,19.25,17.5,18.0,22.5,20.0
217,18.125,18.625,21.375,20.375,18.625,18.875,16.75,17.625,21.625,19.125
218,16.625,19.5,19.875,18.375,16.875,16.75,16.0,15.75,19.625,16.5
219,16.125,17.5,18.875,17.625,16.375,16.625,13.5,14.875,18.625,16.875
220,19.5,20.625,22.0,22.125,19.0,19.875,16.125,17.625,22.5,19.875
221,17.875,18.25,20.0,20.375,16.25,16.25,15.25,16.25,20.125,17.0
222,14.875,14.125,16.5,16.0,12.875,12.875,11.25,11.75,15.5,12.625
223,18.25,17.375,20.25,19.375,16.75,17.25,14.625,16.125,19.625,16.375
224,17.75,17.5,20.75,19.625,16.375,17.5,15.0,15.0,19.875,17.625
225,20.625,18.875,22.5,21.875,19.75,19.75,17.625,18.125,22.25,19.125
226,18.625,18.75,19.375,19.75,16.625,16.875,15.125,15.75,20.625,16.875
227,17.875,17.875,19.5,19.875,15.625,16.75,15.0,16.0,20.375,17.375
228,20.0,20.125,21.75,21.25,18.0,18.125,16.375,17.625,21.875,19.125
229,17.875,17.125,19.0,18.875,16.375,16.375,13.625,15.5,19.875,16.25
230,17.875,18.625,19.375,20.25,17.5,16.75,13.75,15.5,21.0,17.25
231,17.625,17.875,19.375,18.75,15.75,15.75,14.375,14.75,19.125,16.75
232,19.125,19.25,21.125,21.375,18.0,18.25,15.75,16.125,21.25,17.625
233,18.125,16.625,19.25,19.5,17.125,16.875,13.5,15.75,20.125,16.125
234,19.625,20.125,20.25,21.875,17.625,18.5,16.625,17.75,21.375,17.5
235,16.375,16.875,18.25,18.875,15.375,15.625,13.125,14.25,19.0,14.375
236,17.75,17.75,19.25,19.125,16.625,16.875,14.375,14.0,18.875,16.875
237,17.5,18.625,19.25,18.75,16.875,17.875,15.75,14.5,18.75,17.375
238,18.625,19.25,20.625,19.875,18.0,17.75,16.5,16.5,20.125,17.75
239,18.5,18.875,22.125,20.875,18.75,19.0,15.625,16.625,22.375,18.375
240,20.5,20.75,22.625,22.375,20.25,19.75,16.75,18.875,23.25,20.0
241,20.625,20.5,23.375,22.5,19.375,20.125,17.75,18.0,22.25,19.875
242,19.125,19.0,20.125,21.875,17.75,17.375,16.375,15.375,21.0,18.125
243,17.625,17.75,20.125,20.75,17.875,17.125,15.25,16.25,21.375,16.625
244,17.125,17.125,19.375,19.625,16.125,15.875,14.125,15.875,20.0,16.875
245,20.5,19.5,22.125,22.125,19.5,19.875,17.625,18.0,22.5,20.0
246,16.125,15.25,17.625,17.0,14.5,15.25,12.875,12.875,17.75,15.75
247,18.0,16.5,19.125,19.0,17.5,17.125,14.625,13.625,19.25,17.375
248,18.125,16.875,17.375,17.5,16.5,17.125,14.5,14.625,19.0,16.375
249,20.25,19.5,19.75,20.5,17.875,18.25,16.75,16.375,21.375,17.25
250,22.125,21.75,23.5,23.25,21.125,20.625,19.0,19.375,23.25,20.875
251,19.5,19.0,20.25,20.5,18.5,17.625,16.0,15.875,19.625,18.25
252,19.75,17.25,20.75,20.5,17.375,18.0,14.875,14.875,20.5,18.0
253,21.625,19.875,22.625,23.0,20.25,20.25,18.125,19.25,23.125,20.375
254,19.875,20.125,21.5,21.5,18.875,19.375,17.75,17.5,21.375,18.5
255,18.875,19.625,20.0,20.625,17.75,16.875,16.25,16.5,20.25,18.5
256,17.25,16.375,17.5,17.875,14.75,14.625,13.5,12.875,17.625,16.375
257,18.0,18.125,19.125,20.25,17.375,16.75,15.75,15.5,19.625,16.75
258,19.0,19.375,22.0,21.5,18.375,18.25,16.5,16.625,22.125,18.5
259,18.5,19.375,20.625,20.625,17.625,18.0,17.125,16.5,21.0,18.375
260,21.25,21.25,22.375,23.25,19.875,20.0,18.375,17.875,22.625,20.375
261,19.625,19.0,20.75,20.625,17.875,17.25,15.875,15.375,20.875,17.875
262,19.5,19.875,21.75,22.25,18.625,18.125,18.0,16.375,22.0,19.375
263,18.5,18.875,19.75,20.0,17.125,17.0,15.75,14.875,19.875,18.25
264,18.875,19.25,20.375,20.125,17.375,18.125,15.75,15.875,20.375,18.375
265,16.625,16.625,17.625,18.375,15.125,14.75,13.875,12.5,17.875,15.0
266,17.75,17.875,20.5,18.875,16.875,16.875,15.0,15.0,18.5,17.375
267,16.125,16.375,17.875,18.75,14.125,15.625,14.5,13.5,18.375,14.75
268,16.25,16.5,17.75,17.25,14.5,14.5,13.0,13.375,17.0,14.625
269,17.75,18.5,20.75,20.5,18.0,17.875,16.125,17.0,20.75,17.75
270,18.5,19.625,21.5,21.25,18.25,18.0,16.25,17.75,21.25,18.625
271,18.75,18.0,21.125,20.375,17.875,17.875,15.875,16.375,20.375,17.75
272,16.875,16.875,19.625,18.875,16.125,16.375,15.875,15.0,18.625,17.25
273,19.5,19.875,22.0,20.5,18.5,18.875,16.75,17.375,21.0,20.125
274,17.75,18.875,20.75,19.75,16.75,16.375,15.375,15.0,19.25,16.875
275,20.875,21.375,24.25,24.875,21.0,20.5,19.125,19.0,23.25,21.625
276,17.25,16.25,19.125,18.625,16.25,15.625,13.0,13.625,18.75,16.625
277,13.875,14.5,15.875,15.375,12.625,12.375,9.75,10.125,14.75,13.25
278,15.875,15.875,16.875,17.375,13.375,14.375,13.0,12.75,16.0,14.125
279,17.125,17.125,19.625,19.25,16.625,16.625,14.75,14.75,18.5,16.5
280,18.625,18.75,20.375,19.875,17.625,17.75,14.25,15.125,19.625,17.75
281,19.75,18.75,20.5,19.25,16.875,16.75,15.0,15.125,18.875,17.375
282,18.25,18.25,20.125,18.25,14.75,15.0,14.875,14.0,18.125,15.625
